,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,elec_sites,MAA Value [kJ/mol],Type,reactant_error,product_error
551,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,10,157.79182447935455,Double bond,None,None
552,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,11,139.00147857703269,Double bond,None,None
553,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,3,130.9626394782681,Double bond,None,None
554,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,12,124.39436995377764,Double bond,None,None
555,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,6,121.25461422023363,Double bond,None,None
556,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,8,119.67057712888345,Double bond,None,None
557,C/[CH:20]=[C:21]/1\C2=C(C=CC=C2)C=C[C:22]1=[O:23],43,"{20: 1, 21: 2, 22: 11, 23: 12}",43reac0,4,76.6184071204625,Double bond,None,None
558,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,2,156.71379486029036,Double bond,None,None
559,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,10,110.283095092047,Double bond,None,None
560,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,6,102.95163925178349,Imine,None,None
561,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,4,100.37229576520622,Double bond,None,None
562,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,3,85.0954950468149,Double bond,None,None
563,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,7,65.36081709037535,Double bond,None,None
564,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,11,45.62276546121575,Double bond,None,None
565,COC1=C(C=C2C=[N:10]CCC2=C1)OC,43,{10: 7},43reac1,5,10.594685639254749,Double bond,None,None
566,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,1,336.9272539378144,Iminium,None,None
567,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,9,137.44095477019437,Double bond,None,None
568,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,11,135.79908324335702,Double bond,None,None
569,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,4,132.31611281912774,Double bond,None,None
570,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,8,103.74089342658408,Double bond,None,None
571,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,3,102.82278103730641,Double bond,None,None
572,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],44,"{20: 1, 21: 2, 10: 14}",44reac0,10,92.75525078736246,Double bond,None,None
573,COC(C[NH+:21]=[CH2:20])OC,45,"{21: 4, 20: 5}",45reac0,5,379.51791479298845,Iminium,None,None
574,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,8,64.57633417122997,Double bond,None,None
575,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,6,64.57633417122997,Double bond,None,None
576,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,4,63.265241160057485,Double bond,None,None
577,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,5,63.2134611166548,Double bond,None,None
578,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,9,63.2134611166548,Double bond,None,None
579,[C-:10]#[N+]CCC1=CC=CC=C1,45,{10: 0},45reac1,7,59.84906350681558,Double bond,None,None
580,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,12,425.0468671405688,Carbocation,None,None
581,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,16,325.1698234784417,Double bond,None,None
582,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,14,308.59793497575447,Double bond,None,None
583,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,18,308.59793497575447,Double bond,None,None
584,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,4,307.90602620504797,Double bond,None,None
585,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,6,307.90602620504797,Double bond,None,None
586,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,2,293.3311223411001,Double bond,None,None
587,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,13,280.9861769992858,Double bond,None,Connectivity
588,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,5,270.0532379732467,Double bond,None,Connectivity
589,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,7,175.90213283430785,Double bond,None,None
590,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,3,175.90213283430785,Double bond,None,None
591,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,15,116.33616062765941,Double bond,None,None
592,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,46,{20: 12},46reac0,17,116.33616062765941,Double bond,None,None
593,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,3,473.73858790146187,Michael acceptor,None,None
594,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,2,359.70469416165724,Double bond,None,None
595,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,1,296.1957371463068,Triple bond,None,None
596,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,13,289.457007674966,Triple bond,None,None
597,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,0,287.03960940102115,Triple bond,None,Connectivity
598,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,47,"{22: 0, 23: 1, 21: 2, 20: 3}",47reac1,12,286.9179664608091,Triple bond,None,Connectivity
599,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,4,349.3673276430927,Double bond,None,Connectivity
600,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,12,219.53708586422727,Double bond,None,Connectivity
601,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,3,167.0807482120581,Double bond,None,None
602,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,5,167.0807482120581,Double bond,None,None
603,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,1,161.13032171176746,Double bond,None,None
604,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,8,131.71032512234524,Double bond,None,None
605,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,9,131.71032512234524,Double bond,None,None
606,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,15,128.84055483620614,Double bond,None,None
607,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,14,126.19137512613088,Double bond,None,None
608,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,2,111.1687405789271,Double bond,None,None
609,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,6,111.1687405789271,Double bond,None,None
610,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,13,80.29292079759762,Double bond,None,None
611,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,17,76.8898666179739,Double bond,None,None
612,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,16,74.52302125841379,Double bond,None,None
613,CC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC(=C(C=C2)OC)OC)[N+]#[C-:10],48,{10: 23},48reac0,7,-163.06865203054622,Double bond,None,Connectivity
614,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,8,413.2369638187811,Oxonium,None,None
615,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,2,312.0575469629839,Double bond,None,None
616,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,6,296.1312372579705,Double bond,None,None
617,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,4,275.6711876532063,Double bond,None,None
618,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,5,254.64344028104097,Double bond,None,Connectivity
619,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,3,224.03162965597585,Double bond,None,Connectivity
620,COC1=C(C=C(C=C1)[CH:20]=[O+:21]C)OC,48,"{20: 8, 21: 9}",48reac1,7,215.06002790643834,Double bond,None,Connectivity
621,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,10,349.5009330685716,Iminium,None,None
622,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,7,280.9023812483065,Double bond,None,None
623,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,3,272.70766443479806,Double bond,None,None
624,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,5,240.64368349290453,Double bond,None,None
625,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,4,212.47366254776716,Double bond,None,Connectivity
626,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,2,205.03862574510276,Double bond,None,Connectivity
627,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],49,"{20: 10, 21: 11}",49reac0,6,192.85899855056778,Double bond,None,Connectivity
628,[CH2:10]=[N+:11]([O-:12])[O-],49,"{10: 0, 11: 1, 12: 2}",49reac1,0,-27.15404521813616,Double bond neighbouratom with charge plus1,None,None
629,COC(CCC[CH:20]=[O:21])OC,50,"{20: 6, 21: 7}",50reac0,6,153.96846964792348,Aldehyde,None,None
630,COC(CCC[CH:20]=[O:21])OC,50,"{20: 6, 21: 7}",50reac0,7,-34.84540168964304,Double bond,None,None
631,[CH2:10]=[N+:11]([O-:12])[O-],50,"{10: 0, 11: 1, 12: 2}",50reac1,0,-27.15404521813616,Double bond neighbouratom with charge plus1,None,None
632,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,4,220.31966260145418,Michael acceptor,None,None
633,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,8,181.97658996866085,Double bond,None,None
634,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,10,177.62039048131555,Double bond,None,None
635,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,6,177.62039048131555,Double bond,None,None
636,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,1,148.55520208901726,Double bond,None,None
637,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,3,139.74196140421554,Double bond,None,Connectivity
638,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,2,82.23524542618543,Double bond,None,None
639,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,7,81.57867211010307,Double bond,None,None
640,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,9,81.57867211010307,Double bond,None,None
641,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,51,"{22: 1, 23: 2, 21: 3, 20: 4}",51reac0,5,74.56292866566218,Double bond,None,Connectivity
642,C1CC[C:10](=[N+:11]([O-:12])[O-])C1,51,"{10: 3, 11: 4, 12: 5}",51reac1,3,-45.47845610207878,Double bond neighbouratom with charge plus1,None,None
643,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,2,110.06229868484661,Ester,None,None
644,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,15,37.96172592835501,Double bond,None,None
645,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,11,37.96172592835501,Double bond,None,None
646,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,13,26.159036066383123,Double bond,None,None
647,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,12,21.246125735342503,Double bond,None,None
648,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,14,21.246125735342503,Double bond,None,None
649,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,6,13.802395223639905,Double bond neighbouratom with charge plus1,None,Connectivity
650,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,10,6.353716128040105,Double bond,None,None
651,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,52,"{10: 6, 11: 7, 12: 8}",52reac0,3,-131.94276367453858,Double bond,None,None
652,[CH2:20]=[NH2+:21],52,"{20: 0, 21: 1}",52reac1,0,406.8816391993314,Iminium,None,None
653,CCCC[C:22](=[O:23])[CH:21]=[CH2:20],53,"{22: 4, 23: 5, 21: 6, 20: 7}",53reac0,7,242.87543801404536,Michael acceptor,None,None
654,CCCC[C:22](=[O:23])[CH:21]=[CH2:20],53,"{22: 4, 23: 5, 21: 6, 20: 7}",53reac0,4,149.34664098150097,Double bond,None,None
655,CCCC[C:22](=[O:23])[CH:21]=[CH2:20],53,"{22: 4, 23: 5, 21: 6, 20: 7}",53reac0,6,140.41497335967142,Double bond,None,Connectivity
656,CCCC[C:22](=[O:23])[CH:21]=[CH2:20],53,"{22: 4, 23: 5, 21: 6, 20: 7}",53reac0,5,34.841906193993054,Double bond,None,None
657,C1CCC(=O)C(=[N+]([O-:10])[O-])C1,53,{10: 7},53reac1,5,147.52174058672972,Double bond neighbouratom with charge plus1,None,Connectivity
658,C1CCC(=O)C(=[N+]([O-:10])[O-])C1,53,{10: 7},53reac1,3,40.93016449641436,Ketone,None,None
659,C1CCC(=O)C(=[N+]([O-:10])[O-])C1,53,{10: 7},53reac1,4,-153.41553464788012,Double bond,None,None
660,CCOC(=O)[CH:10]=[C:11]=[N-:12],54,"{10: 5, 11: 6, 12: 7}",54reac0,3,86.17710375459865,Ester,None,Connectivity
661,CCOC(=O)[CH:10]=[C:11]=[N-:12],54,"{10: 5, 11: 6, 12: 7}",54reac0,6,10.741016995161772,Double bond,None,None
662,CCOC(=O)[CH:10]=[C:11]=[N-:12],54,"{10: 5, 11: 6, 12: 7}",54reac0,5,-60.845091567374766,Double bond,None,Connectivity
663,CCOC(=O)[CH:10]=[C:11]=[N-:12],54,"{10: 5, 11: 6, 12: 7}",54reac0,4,-228.12965047103353,Double bond,None,None
664,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,2,264.4929994242266,Double bond,None,None
665,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,0,189.18704837281257,Double bond,None,None
666,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,4,189.18704837281257,Double bond,None,None
667,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,6,180.0912210131064,Aldehyde,None,None
668,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,1,114.2508003572002,Double bond,None,None
669,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,3,114.2508003572002,Double bond,None,None
670,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,7,68.21571918297559,Double bond,None,None
671,C1=CC(=CC=C1[CH:20]=[O:21])Br,54,"{20: 6, 21: 7}",54reac1,5,62.84988157916814,Double bond,None,Connectivity
672,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,2,181.78892950434238,Double bond,None,None
673,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,6,138.95093273860402,Double bond,None,None
674,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,8,137.07212732406333,Aldehyde,None,None
675,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,4,134.0467367139645,Double bond,None,None
676,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,3,103.77689103968441,Double bond,None,None
677,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,7,56.76889324327931,Double bond,None,None
678,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,5,13.25579178915359,Double bond,None,Connectivity
679,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,55,"{20: 8, 21: 9}",55reac0,9,8.124550085747615,Double bond,None,None
680,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,2,157.3580951418262,Double bond,None,Connectivity
681,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,3,146.55873195454478,Double bond,None,Connectivity
682,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,9,139.23646229109727,Double bond,None,Connectivity
683,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,8,138.03225388797,Double bond,None,Connectivity
684,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,7,8.15469520399347,Double bond,None,None
685,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,4,2.0005764921661466,Double bond,None,None
686,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,6,-18.15033322200179,Double bond,None,None
687,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,55,"{10: 8, 11: 9, 12: 10}",55reac1,5,-36.36906214314513,Double bond,None,None
688,CC1(C2CCC(C2)([C:20]1=[O:21])C)C,56,"{20: 7, 21: 8}",56reac0,7,116.12218119390309,Ketone,None,None
689,CC1(C2CCC(C2)([C:20]1=[O:21])C)C,56,"{20: 7, 21: 8}",56reac0,8,-79.04662239202298,Double bond,None,None
690,[CH2:10]=[C:11]=[N-:12],56,"{10: 0, 11: 1, 12: 2}",56reac1,1,20.99651092319982,Double bond,None,Connectivity
691,[CH2:10]=[C:11]=[N-:12],56,"{10: 0, 11: 1, 12: 2}",56reac1,0,20.93727936258074,Double bond,None,Connectivity
692,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,6,370.3057726828847,Iminium,None,None
693,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,1,308.9261531311786,Double bond,None,None
694,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,5,302.95322125253733,Double bond,None,None
695,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,3,300.3214960184414,Imine,None,None
696,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,0,259.4514057551278,Double bond,None,Connectivity
697,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,4,230.55308022082318,Double bond,None,Connectivity
698,C1=CN=CC(=C1)[CH:20]=[NH2+:21],58,"{20: 6, 21: 7}",58reac0,2,208.45125398470555,Double bond,None,None
699,[CH:10](=[C:11]=[N-:12])C#N,58,"{10: 0, 11: 1, 12: 2}",58reac1,0,109.19666881801095,Double bond,None,Connectivity
700,[CH:10](=[C:11]=[N-:12])C#N,58,"{10: 0, 11: 1, 12: 2}",58reac1,1,54.90048063825816,Double bond,None,None
701,[CH:10](=[C:11]=[N-:12])C#N,58,"{10: 0, 11: 1, 12: 2}",58reac1,3,54.644340049359016,Triple bond,None,None
702,[CH:10](=[C:11]=[N-:12])C#N,58,"{10: 0, 11: 1, 12: 2}",58reac1,4,21.571319298935123,Triple bond,None,Connectivity
703,[CH2:10]=[C:11]=[N-:12],59,"{10: 0, 11: 1, 12: 2}",59reac0,1,20.99651092319982,Double bond,None,Connectivity
704,[CH2:10]=[C:11]=[N-:12],59,"{10: 0, 11: 1, 12: 2}",59reac0,0,20.93727936258074,Double bond,None,Connectivity
705,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,1,253.09885695308913,Double bond,None,None
706,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,3,202.99660560383927,Double bond,None,None
707,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,5,143.92969284544233,Aldehyde,None,None
708,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,4,132.90333576709963,Double bond,None,Connectivity
709,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,2,62.70562007848639,Double bond,None,None
710,C1C=CC=C1[CH:20]=[O:21],59,"{20: 5, 21: 6}",59reac1,6,53.072763899341226,Double bond,None,None
711,CC/C=C\C[CH:20]=[O+:21]C,60,"{20: 5, 21: 6}",60reac0,5,481.3268182707252,Oxonium,Connectivity,None
712,CC/C=C\C[CH:20]=[O+:21]C,60,"{20: 5, 21: 6}",60reac0,3,479.14885553740896,Double bond,Connectivity,Connectivity
713,CC/C=C\C[CH:20]=[O+:21]C,60,"{20: 5, 21: 6}",60reac0,2,454.54945785726886,Double bond,Connectivity,Connectivity
714,CC(C)[Si](C(C)C)(C(C)C)[O:12][CH:11]=[C:10]1CCC1,60,"{12: 10, 11: 11, 10: 12}",60reac1,11,243.20198721205816,Double bond,None,Connectivity
715,CC(C)[Si](C(C)C)(C(C)C)[O:12][CH:11]=[C:10]1CCC1,60,"{12: 10, 11: 11, 10: 12}",60reac1,12,65.2055979501456,Double bond,None,None
716,CCO/[C:11](=[CH:10]/[N+]#N)/[O-:12],61,"{11: 3, 10: 4, 12: 7}",61reac0,4,323.0203204632271,Double bond,None,Connectivity
717,CCO/[C:11](=[CH:10]/[N+]#N)/[O-:12],61,"{11: 3, 10: 4, 12: 7}",61reac0,6,255.2392744824756,Triple bond neighbouratom with charge plus1,None,None
718,CCO/[C:11](=[CH:10]/[N+]#N)/[O-:12],61,"{11: 3, 10: 4, 12: 7}",61reac0,5,132.71599684283137,Cation with charge plus1,None,None
719,CCO/[C:11](=[CH:10]/[N+]#N)/[O-:12],61,"{11: 3, 10: 4, 12: 7}",61reac0,3,132.4977550287731,Double bond,None,None
720,CC1=CC(=CC=C1)[C:20](=[OH+:21])C,61,"{20: 7, 21: 8}",61reac1,7,421.05671584187075,Double bond neighbouratom with charge plus1,None,None
