name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA_values,cm5,split
f83d0ba9d4f6e5359e6f658b433b919c,True,-4267255.42741844,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,233.6887271972373,"[-0.10034  0.09657 -0.08055  0.1073   0.      -0.12501 -0.02287  0.
 -0.08807  0.10312  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.05396 -0.08057  0.       0.
  0.       0.       0.10191  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f83d39cc71927c681eb3801e99a08b11,True,-3300347.2752587693,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,250.518284146674,"[-0.07287 -0.01069 -0.0901   0.09667  0.       0.49228 -0.07433  0.
 -0.08455  0.09199  0.       0.       0.       0.       0.       0.
  0.      -0.56755 -0.66362  0.      -0.08996  0.09721  0.       0.
  0.       0.       0.09211  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
f8577e20be1cffd745fc94d6b304c75e,True,-3632813.287182384,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,247.7323928596452,"[-0.11433  0.25519 -0.08262  0.11815  0.      -0.29761 -0.11526  0.
 -0.01434  0.10796  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.07996  0.11695  0.       0.
  0.       0.       0.16117  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f85e741c2257672173a0dcdb200026f6,True,-3327200.8565264908,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,263.94275200087577,"[-0.0266   0.01764 -0.04069 -0.0342   0.      -0.07355  0.23834  0.
  0.17251 -0.08199  0.      -0.23053 -0.04441  0.       0.       0.
  0.       0.       0.       0.      -0.30733 -0.15792  0.       0.
  0.       0.      -0.6454   0.       0.       0.04285  0.1688   0.
  0.       0.       0.       0.09403  0.09344  0.09203  0.10293  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f88c006f2b0d3993f22539a72fcf3cd2,True,-8864294.958907664,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,316.03531424701214,"[-0.03721  0.22491 -0.09701 -0.23693  0.      -0.89144 -0.08573  0.
  0.02923  0.09915  0.       0.10028  0.10012  0.09686  0.       0.
  0.       0.463    0.43652  0.       0.41722 -0.08796  0.       0.
  0.       0.      -0.07081  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f88c4d69b6ff8c70fc9fb7cb2d03eb86,True,-3391482.6253078426,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,183.52963530970737,"[-0.05994 -0.15801 -0.13688  0.10881  0.       0.30588  0.11498  0.
  0.27479  0.12182  0.       0.       0.       0.       0.       0.
  0.      -0.48976 -0.11369  0.       0.       0.       0.       0.
  0.       0.      -0.43339  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
f8aabb81bbd460d27516c1241ae671d3,True,-5268225.949353739,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,298.0689947716892,"[-0.66405  0.56579  0.19003  0.43474  0.      -0.63521 -0.01062  0.
  0.07256 -0.10045  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.07416  0.01789  0.       0.
  0.       0.      -0.12096 -0.10045  0.      -0.08795  0.13073  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f8b2197331e082761d9cd0e613effc26,True,-1648016.558842044,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,408.69409939157777,"[-0.61737  0.60452  0.245    0.       0.      -0.43151 -0.63089  0.
 -0.12445 -0.16003  0.       0.       0.       0.       0.       0.
  0.       0.5427   0.08256  0.       0.08561  0.4922   0.       0.
  0.       0.      -0.13459  0.       0.      -0.16257  0.10444  0.10371
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f8bd28841b865d9dab5ac54601daf22f,True,-5411093.963714095,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,406.64403322618455,"[-0.38984 -0.36978  0.50472  0.       0.       0.28723  0.       0.
 -0.02892 -0.64658  0.       0.       0.       0.       0.       0.
  0.      -0.06908  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.57212  0.48009  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f8c2d221aecffec44c377345674a9433,True,-3498854.5004098103,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,293.50674301898107,"[ 0.07895  0.51549 -0.01373 -0.06911  0.      -0.48019 -0.48908  0.
  0.18042 -0.0493   0.      -0.08804  0.13337  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.62876 -0.08315  0.      -0.13333  0.11916  0.
  0.       0.       0.       0.11323  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f8dfd1906c6fd356ca45a3c7cbb01fbb,True,-10427078.407358194,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,348.7451000250876,"[-0.14594  0.07314 -0.15981  0.       0.      -0.10432 -0.11036  0.
  0.10309  0.09535  0.09483  0.       0.       0.       0.       0.
  0.      -0.08196  0.09407  0.      -0.088    0.09783  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
f8e83c9c998322e641420de8d0f85632,True,-4113581.9101711297,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,309.23907746141776,"[-0.14586  0.23671  0.01694  0.11641  0.      -0.61392 -0.253    0.
  0.24444 -0.09733  0.       0.       0.       0.       0.       0.
  0.       0.29418  0.45604  0.       0.12535  0.1242   0.11563  0.
  0.       0.      -0.46772 -0.10488  0.       0.62016  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f8ef9a5e04e8bbf6197f8171c9320720,True,-3363376.9286421426,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,261.8920268355869,"[-0.09215 -0.07873 -0.07763  0.10494  0.      -0.03859  0.1093   0.
 -0.1158   0.10629  0.       0.       0.       0.       0.       0.
  0.       0.0522   0.2538   0.       0.       0.       0.       0.
  0.       0.       0.11868  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f91ad3519835f2992fb56ac634f074ab,True,-2825850.782481749,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,260.2707283711061,"[-0.09212  0.00106 -0.07292  0.11009  0.      -0.11514 -0.02904  0.
 -0.1101   0.11142  0.       0.       0.       0.       0.       0.
  0.       0.26213  0.12297  0.      -0.1308   0.12211  0.       0.
  0.       0.       0.12292  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
f9308403b4e993ca1ad997998c11ef8b,True,-10171884.508323856,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,359.37750666961074,"[-0.10774  0.03151 -0.02558  0.09956  0.      -0.08126 -0.11347  0.
  0.16769 -0.08405  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.11657  0.08914  0.       0.
  0.       0.      -0.64905  0.       0.      -0.14473  0.16256  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f9442dd99f97e8034fc56b2f572875c4,True,-4006588.068904149,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,330.4090314526111,"[-0.63754  0.5678   0.       0.       0.      -0.71416 -0.02662  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.05125  0.44381  0.      -0.12397 -0.06056  0.12398  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f944c600436467d692ff5d9dafcb2048,True,-3912092.9930636105,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,213.6950757582672,"[-0.5161   0.78412  0.11951  0.       0.      -0.65572 -0.70835  0.
 -0.10178  0.12237  0.11785  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.10224  0.47384  0.       0.
  0.       0.      -0.17475  0.09787  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f951c9ae901f19debeaeab0968f7a026,True,-3470772.127736672,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,250.93447833042592,"[-0.51389  0.15548  0.27335  0.       0.       0.5529  -0.2472   0.13271
 -0.0582  -0.14246  0.       0.       0.       0.       0.       0.
  0.      -0.64288 -0.51616  0.       0.10892  0.10548  0.1038   0.
  0.       0.       0.26657 -0.21518  0.      -0.07518  0.13123  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f95eb7bcf1d1082dee1b2a566338a859,True,-4444753.631460116,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,230.72482704464343,"[ 0.26746 -0.5222  -0.12607 -0.14429  0.       0.18415  0.       0.
 -0.09694  0.10087  0.      -0.09301  0.10217  0.       0.       0.
  0.      -0.01485 -0.16862  0.10008  0.       0.       0.       0.
  0.       0.      -0.02428  0.08851  0.       0.       0.       0.
  0.       0.       0.       0.08825  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f97402b76582b46c1a67836327032dcc,True,-3951135.481559957,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,314.49530124664307,"[-0.52968  0.23931  0.21854  0.       0.       0.00761  0.30236  0.
 -0.04138  0.00737  0.       0.       0.       0.       0.       0.
  0.      -0.02346 -0.16109 -0.16209 -0.7102  -0.09234  0.       0.
  0.       0.       0.70457 -0.06708  0.      -0.07601  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f9750a7fc53695fc4046f8ed903d172e,True,-2562614.9336559027,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,262.16119304532185,"[-0.10178  0.26966 -0.10734  0.11987  0.      -0.5158  -0.11791  0.
  0.178    0.11517  0.       0.       0.       0.       0.       0.
  0.       0.11262  0.       0.      -0.05469  0.12405  0.       0.
  0.       0.      -0.43465  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f97554a0a48c275ff6d7f6d5cac6904a,True,-3796453.013386011,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,382.4385029450059,"[-0.5648   0.46801  0.09666  0.       0.      -0.45181  0.01225  0.
  0.18167  0.61061  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.06981 -0.07179  0.       0.
  0.       0.      -0.46299  0.14491  0.      -0.62261  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
f9905b67c1c6e82baf5d8518580a3f4b,True,-3268854.9289603936,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,281.02979168714955,"[ 0.24178 -0.87383 -0.09513 -0.10007  0.       0.4798   0.45071  0.
  0.39295 -0.09261  0.      -0.09292  0.11359  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.63502 -0.03826  0.       0.39128  0.22721  0.
  0.       0.       0.       0.11159  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
f99b993e4ca35589c5bf905fe18b921a,True,-3814183.6126525896,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,301.7477134237997,"[-0.15512  0.25644 -0.01714  0.1024   0.      -0.5291   0.03287  0.
  0.04563 -0.10033  0.       0.       0.       0.       0.       0.
  0.       0.04068  0.       0.      -0.15171 -0.10055  0.       0.
  0.       0.      -0.55305  0.1282   0.10172  0.10196  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
f99f84433e8fc563420cab06d828ab81,True,-2641865.0603867145,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,167.81369186006486,"[ 0.22047 -0.59928 -0.03746 -0.09733  0.       0.62685  0.       0.
  0.41486 -0.0754   0.      -0.08161  0.10506  0.       0.       0.
  0.      -0.65243 -0.41666  0.       0.       0.       0.       0.
  0.       0.      -0.38699  0.       0.      -0.09368  0.10292  0.
  0.       0.       0.       0.09803  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f9bfafb851f5dce9e3ba7088dc66ed70,True,-3328453.5763144586,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,257.5809566224925,"[ 0.23301 -0.54918 -0.02167 -0.02624  0.       0.1128   0.       0.
 -0.12426 -0.22744  0.      -0.12364 -0.23225  0.       0.       0.
  0.      -0.17233  0.10379  0.08629  0.       0.       0.       0.
  0.       0.       0.10132  0.10387  0.       0.10356  0.09456  0.09403
  0.       0.       0.       0.10435  0.       0.       0.1051   0.09924
  0.09585  0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f9c75f801ab7109d3fc6ce6476b56efa,True,-2103309.78941558,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,186.3044627420604,"[-0.45109  0.25522  0.25515  0.       0.      -0.08316 -0.11289  0.
 -0.08315 -0.11289  0.       0.       0.       0.       0.       0.
  0.       0.40731 -0.10605  0.      -0.10949  0.11475  0.       0.
  0.       0.      -0.10633  0.       0.      -0.10956  0.11472  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
f9eeb72603d5d671f87aaa23c9bae1ff,True,-5344342.912292183,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,162.34592370223254,"[ 0.19951 -0.54692  0.56481 -0.07397  0.       0.17049  0.       0.
 -0.63082 -0.65009  0.      -0.05299  0.12257  0.       0.       0.
  0.      -0.08971  0.11006  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.18321  0.46456  0.
  0.       0.       0.       0.10958  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa29d5d9a681001b01c8c9c5d56cd8d5,True,-4720657.332691454,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,273.9840799374506,"[-0.60137  0.57274  0.       0.       0.      -0.64708 -0.05895  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.28838  0.48314  0.       0.12112 -0.07133  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa2a4ffae4b028dc647e98f9ff441a08,True,-3811925.104824749,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,305.84186486760154,"[ 0.12117 -0.55521  0.08951  0.10397  0.       0.17456  0.       0.
 -0.37081  0.11974  0.       0.       0.       0.       0.       0.
  0.       0.12971  0.10057  0.       0.       0.       0.       0.
  0.       0.       0.18687  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
fa365a21a79b96b515ae8e31895b71e7,True,-4599387.475094134,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,239.61219543218613,"[-0.01027 -0.01672 -0.00648 -0.10869  0.       0.0006  -0.13974  0.
 -0.09953 -0.09014  0.      -0.00154  0.08644  0.       0.       0.
  0.      -0.06627 -0.11035  0.      -0.1168   0.09802  0.09237  0.
  0.       0.      -0.0266   0.09902  0.      -0.11721  0.0979   0.
  0.       0.       0.      -0.24041  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa39bbd39d31a18c2ef06340a0c9d644,True,-8787736.768749973,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,315.5599413048476,"[-0.12235  0.04079 -0.09009  0.08811  0.      -0.07915 -0.13709  0.
 -0.03582  0.08731  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.17876  0.09778  0.       0.
  0.       0.      -0.07216  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa58e6376e3c89c154632cf18fbb7111,True,-3262500.4218371,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,283.93650846136734,"[-0.09033 -0.10389 -0.10478  0.09201  0.      -0.01808  0.09282  0.
 -0.00516  0.0922   0.       0.       0.       0.       0.       0.
  0.       0.17053 -0.23056  0.       0.       0.       0.       0.
  0.       0.      -0.22824  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa5f6dc8d9bb9f7dabba15814bfc66a4,True,-4484880.716959076,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,272.8685314459726,"[ 0.06385  0.6336  -0.06193 -0.06453  0.      -0.49881 -0.50018 -0.85294
 -0.107    0.13339  0.      -0.09238  0.12715  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.47368
  0.46496  0.       0.21176  0.12596  0.       0.       0.       0.
  0.       0.       0.       0.14334  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa6f22be176a81bc340abc15f5c33137,True,-3017759.165616724,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,324.06684855604544,"[-0.65599  0.56383  0.       0.       0.      -0.699   -0.06413  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.08856  0.44969  0.      -0.05818 -0.07058  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
fa728e13b72867ca2011dd253eb01b4b,True,-2484082.571615765,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,245.76993436273187,"[-0.08398 -0.12639 -0.11135  0.09184  0.       0.2683   0.10621  0.
 -0.08047  0.0907   0.       0.       0.       0.       0.       0.
  0.      -0.52181 -0.14612  0.       0.       0.       0.       0.
  0.       0.       0.09103  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa76e59cc2cc6ee29ac27cd5029abf86,True,-2738746.329474441,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,414.6890626018867,"[-0.0733  -0.09774  0.55964  0.23527  0.       0.25216  0.       0.
 -0.6798  -0.9215   0.      -0.88196 -0.1037   0.       0.       0.
  0.      -0.24793  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.4576   0.44094  0.
  0.       0.       0.       0.4551   0.43373  0.       0.22087  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
fa7ae861facb9bb038445df2117719ee,True,-2806330.37599109,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,146.992475095205,"[ 0.42435 -0.65728 -0.55054  0.22757  0.       0.18903  0.48029  0.
  0.21076  0.       0.      -0.51428 -0.04465  0.       0.       0.
  0.      -0.11462  0.       0.       0.       0.       0.       0.
  0.       0.      -0.09159  0.19485  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.      -0.06847  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa972b34f09d36b16f09a77f4158165b,True,-3962527.393178015,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,267.3117929860018,"[-0.41149  0.1642   0.1127   0.0207   0.       0.03029 -0.1356   0.
  0.62087 -0.11043  0.       0.57108  0.14094  0.13161  0.       0.
  0.      -0.07817  0.       0.      -0.0244   0.10953  0.       0.
  0.       0.      -0.51515 -0.6403   0.       0.11048  0.       0.
  0.       0.       0.      -0.63754 -0.51339  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fa9acd8867411b24470be6c3ab8d3b71,True,-2927437.5169691183,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,274.6047742799856,"[-0.636    0.62501  0.       0.       0.      -0.51273 -0.11418  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.0464   0.       0.      -0.02099  0.23898  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fab04e4b4f20c5edf1e73a8553958cc7,True,-3213392.704667701,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,269.55097650690004,"[-0.09773 -0.03036 -0.11478  0.08641  0.       0.17747 -0.23104  0.
 -0.00348  0.08657  0.       0.       0.       0.       0.       0.
  0.      -0.57952 -0.13443  0.       0.09439  0.09124  0.08831  0.
  0.       0.      -0.24071  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fab8fba997010d2566aa7fae52afd265,True,-4801082.628838452,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,400.2378143966198,"[-0.61824  0.49653  0.19569  0.       0.      -0.06493 -0.65889  0.
 -0.04787 -0.04342  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.19894  0.46292  0.       0.
  0.       0.       0.61965 -0.04334  0.       0.13194  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fabfa198bd79f5569894ffe064f8388f,True,-2565234.322925112,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,335.367205907125,"[-0.60557  0.4112   0.       0.       0.      -0.14513 -0.07322  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.23574  0.001    0.      -0.05458 -0.01196  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fac35d04048a6f35dcb1247a7eb8d034,True,-4139060.637745255,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,239.50475999247283,"[-0.08303  0.09015 -0.07434  0.12098  0.      -0.14066 -0.10105  0.
  0.57046  0.2729   0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.03497  0.11122  0.       0.
  0.       0.      -0.6592  -0.70326  0.      -0.51597  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
facd1465c3357d1bbad6a8e4a7771a97,True,-3555343.385936156,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,302.68023834424093,"[-0.10409 -0.05749 -0.10415  0.10943  0.      -0.1136  -0.16144  0.11092
 -0.05766  0.10951  0.       0.       0.       0.       0.       0.
  0.       0.57926 -0.11417  0.14171  0.10769  0.09627  0.       0.
  0.       0.       0.11092  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fad2c4fc684192884525a2e7c146521b,True,-5413211.451499328,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,280.0741098597646,"[-0.60732  0.64468  0.       0.       0.      -0.50461 -0.05477  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.11271  0.       0.       0.28908 -0.07961  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
fae26d2d83b4d8f9c364bc3523ed866b,True,-9682379.339843877,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,314.3792279176414,"[-0.10743 -0.09509 -0.08375  0.09175  0.      -0.04043  0.08977  0.
 -0.1457   0.09393  0.       0.       0.       0.       0.       0.
  0.      -0.13696  0.2613   0.       0.       0.       0.       0.
  0.       0.       0.10373  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
fb25345bafd4d09ecb0d40c187c18048,True,-3129385.997889557,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,361.6278485641815,"[-0.13144  0.25133 -0.11403  0.09846  0.      -0.53781 -0.15684  0.
  0.15401  0.09265  0.       0.       0.       0.       0.       0.
  0.       0.04675  0.       0.      -0.02389  0.10818  0.       0.
  0.       0.      -0.46185  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
