nuc_prod_name,nuc_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
7d4aa1cbbec9036f9ff1f434b9c0ea4c_nuc_7,Cc1cc2n(c1C(C[N+](=O)[O-])c1ccc(N(C)C)cc1)C(C)[CH+]C=C2,[H]C1=C([H])[C+]([H])C([H])(C([H])([H])[H])n2c1c([H])c(C([H])([H])[H])c2C([H])(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])[N+](=O)[O-],1,True,True
01b4a0c59430c3454ae5656041340b1b_nuc_12,CN(CCO)C1=N[C+](NCCO)C2(C)C=NN(C)C2=N1,[H]OC([H])([H])C([H])([H])N([H])[C+]1N=C(N(C([H])([H])[H])C([H])([H])C([H])([H])O[H])N=C2N(C([H])([H])[H])N=C([H])C21C([H])([H])[H],1,True,True
c25dc418c5fa811d56d09ae6e2ff7eae_nuc_3,CC1=CC(C)(c2cc(F)c(O)c(F)c2)[C+](OCCO)C(c2cc(F)c(O)c(F)c2)=C1,[H]Oc1c(F)c([H])c(C2=C([H])C(C([H])([H])[H])=C([H])C(c3c([H])c(F)c(O[H])c(F)c3[H])(C([H])([H])[H])[C+]2OC([H])([H])C([H])([H])O[H])c([H])c1F,1,True,True
50feb3c8f74d94f2f33dc5254cd58bfa_nuc_6,CCOc1nc[n+](C)c2ncnn12,[H]c1nc2n(n1)c(OC([H])([H])C([H])([H])[H])nc([H])[n+]2C([H])([H])[H],1,True,True
60cd4a51acea016f2c277f11c807813a_nuc_9,CC[N+](CCN(C)C)=C(CNCc1cc(C(=O)O)ccn1)OC,[H]OC(=O)c1c([H])c([H])nc(C([H])([H])N([H])C([H])([H])C(OC([H])([H])[H])=[N+](C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H],1,True,True
4103064a673a840e44dbabfe718d4937_nuc_22,C[Cl+]c1ccc(C(=O)Nc2cc(Br)cc3c(=O)cc(C(=O)O)oc23)cc1,[H]OC(=O)c1oc2c(N([H])C(=O)c3c([H])c([H])c([Cl+]C([H])([H])[H])c([H])c3[H])c([H])c(Br)c([H])c2c(=O)c1[H],1,True,True
9936cd4ba985edf2532bd9279942d1b3_nuc_7,CCN(CC)C1=NC(C)(N(CC)CC)[C+]2C=C(NCc3ccc(Cl)c(Cl)c3)C=CC2=N1,[H]C1=C([H])C(N([H])C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])=C([H])[C+]2C1=NC(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=NC2(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1,True,True
694b925148dc4b1f78687d800e81a392_nuc_7,C[F+]c1ccc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ncc34)cc2)cc1,[H]c1nc(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c([F+]C([H])([H])[H])c([H])c3[H])c([H])c2[H])c2c([H])nn([H])c2n1,1,True,True
c8190542c02a2da4a3f2b9a00e402cd6_nuc_8,CC(C)(C)C1=CC(=O)[N+](C)(c2ccccc2)N1,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])[N+](c2c([H])c([H])c([H])c([H])c2[H])(C([H])([H])[H])C1=O,1,True,True
ca30ac64d49bf7e7d39b88c0407e5db9_nuc_21,CCC(C)[C@H](NC(=O)/C=C/c1cc(OC)cc(OC)c1)C(=[NH+][C@H](C=O)CC(C)C)OC,[H]C(=O)[C@@]([H])([N+]([H])=C(OC([H])([H])[H])[C@@]([H])(N([H])C(=O)/C([H])=C(\[H])c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,True,True
bddb66ceeaf96680d114005a00699282_nuc_7,CC(C)c1ccc(/[N+](C)=N/C=C2/Nc3ccccc3C2=O)cc1,[H]C(/N=[N+](/c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])[H])=C1/C(=O)c2c([H])c([H])c([H])c([H])c2N1[H],1,True,True
dd05729c731b36fe769b6c57af9fba49_nuc_13,CCCCCCSc1nccnc1[O+](C)C1CN2CCC1C2,[H]c1nc(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([O+](C([H])([H])[H])C2([H])C([H])([H])N3C([H])([H])C([H])([H])C2([H])C3([H])[H])nc1[H],1,True,True
0fbd052a2597ee854f0d0c8425ac7ca8_nuc_23,CCN(CC(=O)NC(C)(C)C)C(=O)COc1c(Cl)cc(Cl)c2c1=N[C+](C)C(C)C=2,[H]C1=c2c(Cl)c([H])c(Cl)c(OC([H])([H])C(=O)N(C([H])([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=N[C+](C([H])([H])[H])C1([H])C([H])([H])[H],1,True,True
14139313dd1c921813b62642c6c1fa68_nuc_1,C[O+](C)c1c(-c2ccc(-c3ccccc3)cc2)oc2c(CNCCN)cccc2c1=O,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3oc4c(C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])c([H])c([H])c([H])c4c(=O)c3[O+](C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],1,True,True
725ca5b2cb783cf49ec951342041d9b7_nuc_13,CC1C=C(Cl)C(C2CCN(C[C@@H]3CCc4cccnc4[C@@H](O)C3)CC2)=C(Cl)[CH+]1,[H]O[C@]1([H])c2nc([H])c([H])c([H])c2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])(C3=C(Cl)[C+]([H])C([H])(C([H])([H])[H])C([H])=C3Cl)C([H])([H])C2([H])[H])C1([H])[H],1,True,True
481a47e9ef8db157ca79543442b1f3dc_nuc_14,CCOc1ccc(/N=C2/S/C(=C\C3=CC(C)[C+](N(C)C)C=C3)C(=O)N2CC)cc1,[H]C1=C([H])[C+](N(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1/C([H])=C1\S/C(=N/c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])N(C([H])([H])C([H])([H])[H])C1=O,1,True,True
742216cfbfe63c8ffa37c58246e5cd58_nuc_1,C[O+](C)c1ccc(Nc2cccc(NCCO)n2)cc1,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])c2c([H])c([H])c([O+](C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1[H],1,True,True
50b39d3581215162f275a1e997a40f0f_nuc_24,COc1cccc(C2=CC(=O)C3=CC(Cl)=C[C+](NC4CCOCC4)C3(C)O2)c1N,[H]C1=C(c2c([H])c([H])c([H])c(OC([H])([H])[H])c2N([H])[H])OC2(C([H])([H])[H])C(=C([H])C(Cl)=C([H])[C+]2N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1=O,1,True,True
eb3a178ed5e6b66362cacca1373daf63_nuc_11,C[OH+]c1c(Br)c(C)nc2c(C)cccc12,[H]c1c([H])c([H])c2c([O+]([H])C([H])([H])[H])c(Br)c(C([H])([H])[H])nc2c1C([H])([H])[H],1,True,True
2df2e64abb53e26ab727c77709811baf_nuc_20,CC(=O)N1C2=CC(C)[CH+]C=C2C(=O)/C1=C\c1ccc(N(C)C)cc1,[H]C1=C2C(=O)/C(=C(/[H])c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])N(C(=O)C([H])([H])[H])C2=C([H])C([H])(C([H])([H])[H])[C+]1[H],1,True,True
432b09e4d4247e69a6c6a3ba5f387fd6_nuc_2,CCOC1CS(=O)(=O)CC1[O+](C)CC,[H]C([H])([H])[O+](C([H])([H])C([H])([H])[H])C1([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])S(=O)(=O)C1([H])[H],1,True,True
e23cfcf78f0c4d5f5ea44ae559248b40_nuc_22,CC1(OCC2CC2)C=CC(c2c(C#N)c(N)nc(SCc3cccnc3)c2C#N)=C[CH+]1,[H]C1=C([H])C(OC([H])([H])C2([H])C([H])([H])C2([H])[H])(C([H])([H])[H])[C+]([H])C([H])=C1c1c(C#N)c(SC([H])([H])c2c([H])nc([H])c([H])c2[H])nc(N([H])[H])c1C#N,1,True,True
24517085dc8ff8060f0587378315c578_nuc_15,CC1=CC(C)(C)[N+]c2nc(SCc3ccc(C)cc3)nc(O)c21,[H]Oc1nc(SC([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])nc2c1C(C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]2,1,True,True
34bcd837a32c80139365f12f002a966b_nuc_0,C[O+]=P1(NCCF)OCCCN1CCCl,[H]N(C([H])([H])C([H])([H])F)P1(=[O+]C([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])Cl,1,False,False
95cf6ca52a84147669eae5df0ab454a1_nuc_4,CCO[C+]1C(CC)=CC=C(c2nc(-c3ccnc(C)c3)c3n2CCOCC3)C1C,[H]C1=C(C([H])([H])C([H])([H])[H])[C+](OC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C(c2nc(-c3c([H])c([H])nc(C([H])([H])[H])c3[H])c3n2C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])=C1[H],1,True,True
95243d6571d8e87e7bb1c696094ddc51_nuc_17,C[s+]1c(/C=C/c2ccccc2)ccc1-c1ccc(Br)s1,[H]/C(=C(/[H])c1c([H])c([H])c(-c2sc(Br)c([H])c2[H])[s+]1C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H],1,True,True
d59e3cdab27d4c3354976fa10f5313d9_nuc_7,C[SH+]c1nc(O)cc(C)c1C#N,[H]Oc1nc([S+]([H])C([H])([H])[H])c(C#N)c(C([H])([H])[H])c1[H],1,True,True
bd3f2edfde1c85203466579c34fe1ef9_nuc_11,CCN1C(=O)[C@H]2[C@@H](c3ccc([Cl+]C)cc3)N3C(=O)CN(CCOC)C(=O)[C@@]3(C)[C@H]2C1=O,[H]c1c([H])c([C@@]2([H])N3C(=O)C([H])([H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C(=O)[C@@]3(C([H])([H])[H])[C@@]3([H])C(=O)N(C([H])([H])C([H])([H])[H])C(=O)[C@]32[H])c([H])c([H])c1[Cl+]C([H])([H])[H],1,True,True
cfdc18c5fed7679db1149a9b3d293f6c_nuc_2,CC[O+](C)P1(=O)OC(c2ccccc2)=Cc2ccccc21,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])OP(=O)([O+](C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21,1,False,False
5d952d4ff460278dab5f81673aed9542_nuc_3,CC1C=C(Cl)C=C(/C=C/CSSC/C=C/c2cccc(Cl)c2)[CH+]1,[H]C1=C(/C([H])=C(\[H])C([H])([H])SSC([H])([H])/C([H])=C(\[H])c2c([H])c([H])c([H])c(Cl)c2[H])[C+]([H])C([H])(C([H])([H])[H])C([H])=C1Cl,1,True,True
3d335a0b424de54f811f869c1c6e82b0_nuc_10,C[OH+]N=C1c2ccccc2C(=O)c2ccccc21,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c([H])c([H])c([H])c([H])c1C2=N[O+]([H])C([H])([H])[H],1,True,True
768c872aa3a77e32fad3b185578bc355_nuc_2,C[C+]1C(S(=O)(=O)N[C@@H]2CCN(Cc3ccc(-c4ccccc4)cc3)C2)=CC(F)=CC1C,[H]C1=C(S(=O)(=O)N([H])[C@@]2([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])C([H])([H])C2([H])[H])[C+](C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1F,1,True,True
c5f561898851f4bab759c4f4c76a8700_nuc_18,C[N+]1(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)CC2CCC(C1)O2,[H]/C(C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)[N+]2(C([H])([H])[H])C([H])([H])C3([H])OC([H])(C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H])=C(/[H])c1c([H])nc([H])c([H])c1[H],1,True,True
233cf10fabe543f38c362c8407369401_nuc_18,CC(=O)c1cccc(CN2CCC(CO)(CCCC3(C)C=CC=C[CH+]3)CC2)c1,[H]OC([H])([H])C1(C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])=C([H])C([H])=C([H])[C+]2[H])C([H])([H])C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c2[H])C([H])([H])C1([H])[H],1,True,True
46d37565bb79b19a1600d809406235c2_nuc_11,COc1ccc2c(c1O)C1=NC(C)[CH+]C(C)=C1C2=O,[H]Oc1c(OC([H])([H])[H])c([H])c([H])c2c1C1=NC([H])(C([H])([H])[H])[C+]([H])C(C([H])([H])[H])=C1C2=O,1,True,True
1534dab5d08c6aa464807aaceb1f5023_nuc_8,CSc1ccc2c(c1)C(C)(CCN)[C+](C)N2Cc1ccccc1Cl,[H]c1c([H])c([H])c(C([H])([H])N2c3c([H])c([H])c(SC([H])([H])[H])c([H])c3C(C([H])([H])[H])(C([H])([H])C([H])([H])N([H])[H])[C+]2C([H])([H])[H])c(Cl)c1[H],1,True,True
f0f8b3faa08a6d58fc264e855b0f10c5_nuc_21,COc1cccc(C2CC(=O)Nc3c2c(=O)n(C)c2nc[n+](C)n32)c1,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C2([H])c3c(n4c(nc([H])[n+]4C([H])([H])[H])n(C([H])([H])[H])c3=O)N([H])C(=O)C2([H])[H])c1[H],1,True,True
0d464c25b4339cb6f4ccf03bd66c3898_nuc_9,C[NH+]1C(c2ccccc2)=CC(c2ccc(Cl)cc2)C2=C1CC(C)(C)CC2=O,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])[N+]([H])(C([H])([H])[H])C2=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])C1([H])c1c([H])c([H])c(Cl)c([H])c1[H],1,True,True
0e80b6b9f9aeffd31015a2657177dbd9_nuc_1,CC1(C)[N+]C=C([N+](=O)[O-])N1CC(=O)NC1CCCC1,[H]C1=C([N+](=O)[O-])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[N+]1,1,True,True
eb306ae307aabc89f9beee51a53bfe1c_nuc_6,COC(=[NH+]C(C)(C)C)[C@H]1CC[C@H]2[C@@H]3CCc4cc(C(=O)O)ccc4[C@H]3CC[C@]12C,[H]OC(=O)c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])(C(OC([H])([H])[H])=[N+]([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]21[H],1,True,True
79fb24053fd5c8eff3a109e92adb0486_nuc_7,CC(C)OC(=N)c1sc2c3c(=O)n(C(C)C)cnc3ccc2[n+]1C,[H]N=C(OC([H])(C([H])([H])[H])C([H])([H])[H])c1sc2c3c(=O)n(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])nc3c([H])c([H])c2[n+]1C([H])([H])[H],1,True,True
5c1e30d996b9bbc21de6326fb834988e_nuc_16,CN(CCc1ccccc1)C(=O)CC1=C[CH+]C(C)(c2ccccc2)C(CO)=C1,[H]OC([H])([H])C1=C([H])C(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])=C([H])[C+]([H])C1(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],1,True,True
02a560ea31f3733649a770f74cb7c8c0_nuc_3,CC1C=CC=C2c3nnc(COc4ccccc4)cc3C(=O)[C+]21,[H]C1=C2c3nnc(C([H])([H])Oc4c([H])c([H])c([H])c([H])c4[H])c([H])c3C(=O)[C+]2C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
202e4d64fa19a28dae6575b3f9870032_nuc_3,CC1(NC(=O)c2ccco2)c2ccccc2C=C[C+]1C(O)(C(F)(F)F)C(F)(F)F,[H]OC([C+]1C([H])=C([H])c2c([H])c([H])c([H])c([H])c2C1(N([H])C(=O)c1oc([H])c([H])c1[H])C([H])([H])[H])(C(F)(F)F)C(F)(F)F,1,True,True
362b2ad97e9a244fdb29ec97ef8c11a1_nuc_3,CO[C+]1C(Cl)=CC(C2=NNC(=O)C2(C)C)=CC1C,[H]C1=C(Cl)[C+](OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C1=NN([H])C(=O)C1(C([H])([H])[H])C([H])([H])[H],1,True,True
43d9799cdbf7e41ed1b1458b635a996b_nuc_8,CC(=O)Nc1cc(C2=CO[CH+]C2C)nc(-c2ccoc2)n1,[H]C1=C(c2nc(-c3c([H])oc([H])c3[H])nc(N([H])C(=O)C([H])([H])[H])c2[H])C([H])(C([H])([H])[H])[C+]([H])O1,1,True,True
955f3237a4475994106ebd4962209cde_nuc_2,CC1N=C(N2CCC3(CCCN(c4nncs4)C3)C2)N=C[C+]1F,[H]C1=NC(N2C([H])([H])C([H])([H])C3(C([H])([H])N(c4nnc([H])s4)C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])=NC([H])(C([H])([H])[H])[C+]1F,1,False,False
23f26ca7c87cb7c921a0e0123d14ce6b_nuc_7,COC(=[NH+][C@@H](c1ccc(OC(F)(F)F)c(F)c1)C(C)(C)O)c1cc(=O)[nH]c(N(C)C)n1,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(c1c([H])c([H])c(OC(F)(F)F)c(F)c1[H])[N+]([H])=C(OC([H])([H])[H])c1nc(N(C([H])([H])[H])C([H])([H])[H])n([H])c(=O)c1[H],1,True,True
4a1a02693897f9971de354076fa44585_nuc_20,Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(C)(N)[O+])nc1C(C)C,[H]c1c(N([H])c2c(C([O+])(N([H])[H])C([H])([H])[H])nnc(N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N([H])[H])c2[H])nc(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],1,False,False
e4f4e8a15d90f5051f2a471fff7e04e4_nuc_8,CC1(F)[CH+]C=C(NC(=O)C2(C)CC2)C=C1[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1,[H]N=C1N([H])[C@@](C2=C([H])C(N([H])C(=O)C3(C([H])([H])[H])C([H])([H])C3([H])[H])=C([H])[C+]([H])C2(F)C([H])([H])[H])(C([H])([H])[H])C([H])([H])S(=O)(=O)[C@@]12C([H])([H])OC([H])([H])C2([H])[H],1,True,True
224177c8712a1d38fb768263c13fd219_nuc_27,Cc1cc(NC(=O)C2CCCC2)nn1Cc1cc(Cl)ccc1OCC1=C[CH+]C(C)C=C1,[H]C1=C([H])C([H])(C([H])([H])[H])[C+]([H])C([H])=C1C([H])([H])Oc1c([H])c([H])c(Cl)c([H])c1C([H])([H])n1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])[H],1,True,True
5ff88b1dbea1f753d3f8902417f16608_nuc_11,COc1ccc(CNc2nc[n+](C)c3ccc(-c4cccc(C#N)c4)cc23)c(OC)c1,[H]c1c([H])c(C#N)c([H])c(-c2c([H])c([H])c3c(c(N([H])C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4OC([H])([H])[H])nc([H])[n+]3C([H])([H])[H])c2[H])c1[H],1,True,True
938501d8e4103ad021491011d0f17755_nuc_16,CC12C=C(C(=O)Nc3nc(-c4ccccn4)cs3)S[C+]1CCCCC2,[H]C1=C(C(=O)N([H])c2nc(-c3nc([H])c([H])c([H])c3[H])c([H])s2)S[C+]2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])[H],1,True,True
b79639668a8bfc6f7565dad6992b913c_nuc_16,CC1C=C2C(=C[CH+]1)N(Cc1nc3ccccc3n1CCC(C)C)C(=O)C2(C)O,[H]OC1(C([H])([H])[H])C(=O)N(C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=C([H])[C+]([H])C([H])(C([H])([H])[H])C([H])=C21,1,True,True
fa85188b3c355018d27cd290bcd46f35_nuc_5,COc1cc2c(cc1Cl)C(=O)C(c1ccc(OC)c(F)c1F)=C(C)[NH+]2C,[H]c1c([H])c(C2=C(C([H])([H])[H])[N+]([H])(C([H])([H])[H])c3c([H])c(OC([H])([H])[H])c(Cl)c([H])c3C2=O)c(F)c(F)c1OC([H])([H])[H],1,True,True
e766f438bf28d35a321c3765e6950e99_nuc_11,CO[C@@H]1C2C=CC(C2)[C@H]1[N+](=O)OC,[H]C1=C([H])C2([H])C([H])([H])C1([H])[C@@]([H])(OC([H])([H])[H])[C@]2([H])[N+](=O)OC([H])([H])[H],1,True,True
5f5da114e733cc9c34b4709eed6a878f_nuc_14,CCOC1=NN(c2ncc(CC)cn2)C(C)(C)[C+]1I,[H]c1nc(N2N=C(OC([H])([H])C([H])([H])[H])[C+](I)C2(C([H])([H])[H])C([H])([H])[H])nc([H])c1C([H])([H])C([H])([H])[H],1,True,True
0143c74df759962ced63fa8c805754f1_nuc_5,CC1C=CC=C[C+]1/C=C/C(=O)n1ccc2cc(I)ccc21,[H]C1=C([H])[C+](/C([H])=C(\[H])C(=O)n2c([H])c([H])c3c([H])c(I)c([H])c([H])c32)C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
bb1a4578aa06b286c0bd6746b1e66f4f_nuc_12,CC(=O)Nc1ccc(NC(=O)C[NH+](C)S(=O)(=O)c2ccc(C)cc2)cc1,[H]c1c([H])c(N([H])C(=O)C([H])([H])[N+]([H])(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1N([H])C(=O)C([H])([H])[H],1,True,True
2fd84319e82645bdd4a9bf1e199024c3_nuc_15,COC1=CC=C(Br)[C+](C(=O)NCC2CC2)C1C,[H]C1=C(Br)[C+](C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C(OC([H])([H])[H])=C1[H],1,True,True
8d1a53ea500bd5106e62d82f1bf386ce_nuc_14,C[NH+]1[C@H](CO)[C@H](O)[C@H](O)[C@@H]1CNC(=O)Cc1ccc(O)c(Cl)c1,[H]Oc1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])[C@@]2([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(C([H])([H])O[H])[N+]2([H])C([H])([H])[H])c([H])c1Cl,1,True,True
516b43baf78296a9db55339002f178fe_nuc_25,C[NH2+]c1c(C(=O)NCCc2ccccc2)nnn1CC(=O)Nc1ccc(C)c(C)c1,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2nnn(C([H])([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])c2[N+]([H])([H])C([H])([H])[H])c([H])c1[H],1,True,True
39e83f5335cd85d5b32a679d6e145473_nuc_27,CC1=CC=C[C+](C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)C1C,[H]C1=C([H])[C+](C([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)C([H])([H])N([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])C([H])(C([H])([H])[H])C(C([H])([H])[H])=C1[H],1,True,True
ee73b2659e03d3795d2ea2255a03f072_nuc_4,CN1C(=O)C(C)(Cl)[C+]2c3ccccc3C(=O)c3c(Cl)ccc1c32,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c(Cl)c([H])c([H])c3c1[C+]2C(Cl)(C([H])([H])[H])C(=O)N3C([H])([H])[H],1,True,True
482ecf330ef033b569fa6470a405d288_nuc_4,CC1C=C(C(C)n2ccnc2)C=C[C+]1Nc1ccc2ccccc2c1,[H]C1=C([H])[C+](N([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])C([H])(C([H])([H])[H])C([H])=C1C([H])(n1c([H])nc([H])c1[H])C([H])([H])[H],1,True,True
baf896c660ce318ae8fb11572da0d927_nuc_13,CC(C)c1cccc(Oc2cc(/C(N3Cc4ccccc4C3)=[N+](\C)O)ccn2)c1,[H]O/[N+](=C(/c1c([H])c([H])nc(Oc2c([H])c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c2[H])c1[H])N1C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H])C([H])([H])[H],1,True,True
19b2ce08929c104c5b59718c11096263_nuc_9,CC1C=CC(F)=C(S(N)(=O)=O)[C+]1NS(=O)(=O)/C=C/c1ccccc1F,[H]C1=C([H])C([H])(C([H])([H])[H])[C+](N([H])S(=O)(=O)/C([H])=C(\[H])c2c([H])c([H])c([H])c([H])c2F)C(S(=O)(=O)N([H])[H])=C1F,1,True,True
3dc0855d0bc1f8491e6f5c8d82457c36_nuc_0,COC(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)=[NH+]C1CCCC1,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(OC([H])([H])[H])=[N+]([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1,True,True
6709a18ed35c46f7195437885a548677_nuc_14,CC1CCCN1/C(=N\O)C1=CC=C[N+]C1(C)Oc1ccc(Cl)cc1,[H]O/N=C(/C1=C([H])C([H])=C([H])[N+]C1(Oc1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])[H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],1,True,True
4f9792134a2e040e3da59e8c37344ccf_nuc_15,CC1(NC(=O)N/N=C/c2ccccc2[N+](=O)[O-])[N+]NC(=S)S1,[H]/C(=N\N([H])C(=O)N([H])C1(C([H])([H])[H])[N+]N([H])C(=S)S1)c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-],1,True,True
9343476b0926843631066f69f3557ecb_nuc_21,Cc1cc(C2=C(F)C=c3c4c(cn(C5CC5)[c+]3C2(C)F)C(=O)NN=4)cc(C)n1,[H]C1=c2c3c(c([H])n(C4([H])C([H])([H])C4([H])[H])[c+]2C(F)(C([H])([H])[H])C(c2c([H])c(C([H])([H])[H])nc(C([H])([H])[H])c2[H])=C1F)C(=O)N([H])N=3,1,True,True
840de462b3eaacd5c7b79ae97b7832b9_nuc_7,CC1C=CC=C(C(N)=O)[C+]1N/C=C1\CCCCC1=O,[H]C1=C(C(=O)N([H])[H])[C+](N([H])/C([H])=C2/C(=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
