elec_prod_name,elec_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
7d4aa1cbbec9036f9ff1f434b9c0ea4c_elec_18,Cc1cc2ccccn2c1C(C[N+](=O)[O-])C1=C[CH-]C(C)(N(C)C)C=C1,[H]C1=C([H])C(N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[C-]([H])C([H])=C1C([H])(c1c(C([H])([H])[H])c([H])c2c([H])c([H])c([H])c([H])n12)C([H])([H])[N+](=O)[O-],-1,True,True
01b4a0c59430c3454ae5656041340b1b_elec_6,CN(CCO)[C-]1N=c2c(cnn2C)=C(NCCO)N1C,[H]OC([H])([H])C([H])([H])N([H])C1=c2c([H])nn(C([H])([H])[H])c2=N[C-](N(C([H])([H])[H])C([H])([H])C([H])([H])O[H])N1C([H])([H])[H],-1,True,True
c25dc418c5fa811d56d09ae6e2ff7eae_elec_1,CC1(C)C=C(c2cc(F)c(O)c(F)c2)C(OCCO)=C(c2cc(F)c(O)c(F)c2)[CH-]1,[H]Oc1c(F)c([H])c(C2=C([H])C(C([H])([H])[H])(C([H])([H])[H])[C-]([H])C(c3c([H])c(F)c(O[H])c(F)c3[H])=C2OC([H])([H])C([H])([H])O[H])c([H])c1F,-1,True,True
50feb3c8f74d94f2f33dc5254cd58bfa_elec_9,CCOC1=NC=NC2=NC(C)[N-]N21,[H]C1=NC2=NC([H])(C([H])([H])[H])[N-]N2C(OC([H])([H])C([H])([H])[H])=N1,-1,True,True
60cd4a51acea016f2c277f11c807813a_elec_17,CCN(CCN(C)C)C(=O)CNCc1cc([C-](O)OC)ccn1,[H]O[C-](OC([H])([H])[H])c1c([H])c([H])nc(C([H])([H])N([H])C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H],-1,True,True
4103064a673a840e44dbabfe718d4937_elec_10,CO[C-]1C=C(C(=O)O)Oc2c(NC(=O)c3ccc(Cl)cc3)cc(Br)cc21,[H]OC(=O)C1=C([H])[C-](OC([H])([H])[H])c2c([H])c(Br)c([H])c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c2O1,-1,True,True
9936cd4ba985edf2532bd9279942d1b3_elec_28,CCN(CC)C1=NC(N(CC)CC)=C2C=C(NCc3ccc(Cl)c(Cl)c3)C=CC2(C)[N-]1,[H]C1=C(N([H])C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])C([H])=C([H])C2(C([H])([H])[H])[N-]C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=NC(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])=C12,-1,True,True
694b925148dc4b1f78687d800e81a392_elec_4,CC1C=C(F)C=C[C-]1NC(=O)Nc1ccc(Oc2ncnc3[nH]ncc23)cc1,[H]C1=C([H])[C-](N([H])C(=O)N([H])c2c([H])c([H])c(Oc3nc([H])nc4c3c([H])nn4[H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1F,-1,True,True
c8190542c02a2da4a3f2b9a00e402cd6_elec_6,CC(C)(C)C1=CC(C)([O-])N(c2ccccc2)N1,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])N(c2c([H])c([H])c([H])c([H])c2[H])C1([O-])C([H])([H])[H],-1,False,False
ca30ac64d49bf7e7d39b88c0407e5db9_elec_8,CCC(C)[C@H](NC(=O)C(C)[CH-]c1cc(OC)cc(OC)c1)C(=O)N[C@H](C=O)CC(C)C,[H]C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([C-]([H])c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
bddb66ceeaf96680d114005a00699282_elec_8,CC(C)c1ccc([N-]N(C)/C=C2/Nc3ccccc3C2=O)cc1,[H]/C(=C1/C(=O)c2c([H])c([H])c([H])c([H])c2N1[H])N([N-]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])[H],-1,True,True
dd05729c731b36fe769b6c57af9fba49_elec_8,CCCCCCS[C-]1C(OC2CN3CCC2C3)=NC=CN1C,[H]C1=C([H])N(C([H])([H])[H])[C-](SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(OC2([H])C([H])([H])N3C([H])([H])C([H])([H])C2([H])C3([H])[H])=N1,-1,True,True
0fbd052a2597ee854f0d0c8425ac7ca8_elec_24,CCN(CC(=O)NC(C)(C)C)C(=O)COc1c(Cl)cc(Cl)c2c1=NC(C)(C)[CH-]C=2,[H]C1=c2c(Cl)c([H])c(Cl)c(OC([H])([H])C(=O)N(C([H])([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=NC(C([H])([H])[H])(C([H])([H])[H])[C-]1[H],-1,True,True
14139313dd1c921813b62642c6c1fa68_elec_27,COC1=C(c2ccc(-c3ccccc3)cc2)OC2=C(CNCCN)C=C[CH-]C2(C)C1=O,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=O)C(OC([H])([H])[H])=C(c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])OC2=C1C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H],-1,True,True
725ca5b2cb783cf49ec951342041d9b7_elec_12,CC1[CH-]C=C(Cl)C(C2CCN(C[C@@H]3CCc4cccnc4[C@@H](O)C3)CC2)=C1Cl,[H]O[C@]1([H])c2nc([H])c([H])c([H])c2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])(C3=C(Cl)C([H])(C([H])([H])[H])[C-]([H])C([H])=C3Cl)C([H])([H])C2([H])[H])C1([H])[H],-1,True,True
481a47e9ef8db157ca79543442b1f3dc_elec_22,CCOc1ccc(/N=C2/S/C(=C\c3ccc(N(C)C)cc3)[C-](OC)N2CC)cc1,[H]/C(=C1/S/C(=N/c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])N(C([H])([H])C([H])([H])[H])[C-]1OC([H])([H])[H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-1,True,True
742216cfbfe63c8ffa37c58246e5cd58_elec_3,CO[C-]1C=CC(Nc2cccc(NCCO)n2)=CC1C,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])C2=C([H])C([H])(C([H])([H])[H])[C-](OC([H])([H])[H])C([H])=C2[H])c([H])c([H])c1[H],-1,True,True
50b39d3581215162f275a1e997a40f0f_elec_4,COC1=CC(C)[CH-]C(c2cc(=O)c3cc(Cl)cc(NC4CCOCC4)c3o2)=C1N,[H]C1=C(OC([H])([H])[H])C(N([H])[H])=C(c2oc3c(N([H])C4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c(Cl)c([H])c3c(=O)c2[H])[C-]([H])C1([H])C([H])([H])[H],-1,True,True
eb3a178ed5e6b66362cacca1373daf63_elec_2,Cc1cccc2c1N(C)[C-](C)C(Br)=C2O,[H]OC1=C(Br)[C-](C([H])([H])[H])N(C([H])([H])[H])c2c1c([H])c([H])c([H])c2C([H])([H])[H],-1,False,False
2df2e64abb53e26ab727c77709811baf_elec_20,CC(=O)N1C2=CC(C)[CH-]C=C2C(=O)/C1=C\c1ccc(N(C)C)cc1,[H]C1=C2C(=O)/C(=C(/[H])c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])N(C(=O)C([H])([H])[H])C2=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
432b09e4d4247e69a6c6a3ba5f387fd6_elec_5,CCOC1CS(C)(=O)([O-])CC1OCC,[H]C([H])([H])C([H])([H])OC1([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])S(=O)([O-])(C([H])([H])[H])C1([H])[H],-1,True,True
e23cfcf78f0c4d5f5ea44ae559248b40_elec_6,CC1(SCc2cccnc2)[N-]C(N)=C(C#N)C(c2ccc(OCC3CC3)cc2)=C1C#N,[H]c1nc([H])c(C([H])([H])SC2(C([H])([H])[H])[N-]C(N([H])[H])=C(C#N)C(c3c([H])c([H])c(OC([H])([H])C4([H])C([H])([H])C4([H])[H])c([H])c3[H])=C2C#N)c([H])c1[H],-1,True,True
24517085dc8ff8060f0587378315c578_elec_11,CC1=CC(C)=NC2=NC(SCc3ccc(C)cc3)=N[C-](O)C12C,[H]O[C-]1N=C(SC([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N=C2N=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C21C([H])([H])[H],-1,True,True
34bcd837a32c80139365f12f002a966b_elec_0,CO[P-]1(NCCF)OCCCN1CCCl,[H]N(C([H])([H])C([H])([H])F)[P-]1(OC([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])Cl,-1,True,True
95cf6ca52a84147669eae5df0ab454a1_elec_23,CCOC1=C[C-](c2nc(-c3ccnc(C)c3)c3n2CCOCC3)C(C)C=C1CC,[H]C1=C(OC([H])([H])C([H])([H])[H])C(C([H])([H])C([H])([H])[H])=C([H])C([H])(C([H])([H])[H])[C-]1c1nc(-c2c([H])c([H])nc(C([H])([H])[H])c2[H])c2n1C([H])([H])C([H])([H])OC([H])([H])C2([H])[H],-1,True,True
95243d6571d8e87e7bb1c696094ddc51_elec_9,CC([CH-]c1ccccc1)c1ccc(-c2ccc(Br)s2)s1,[H]c1c(Br)sc(-c2sc(C([H])([C-]([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c2[H])c1[H],-1,True,True
d59e3cdab27d4c3354976fa10f5313d9_elec_8,CC1=CC(O)=N[C-](S)C1(C)C#N,[H]OC1=N[C-](S[H])C(C#N)(C([H])([H])[H])C(C([H])([H])[H])=C1[H],-1,False,False
bd3f2edfde1c85203466579c34fe1ef9_elec_4,CCN1C(=O)[C@H]2[C@@H]([C-]1OC)[C@@H](c1ccc(Cl)cc1)N1C(=O)CN(CCOC)C(=O)[C@@]21C,[H]c1c([H])c([C@@]2([H])N3C(=O)C([H])([H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C(=O)[C@@]3(C([H])([H])[H])[C@@]3([H])C(=O)N(C([H])([H])C([H])([H])[H])[C-](OC([H])([H])[H])[C@]32[H])c([H])c([H])c1Cl,-1,True,True
cfdc18c5fed7679db1149a9b3d293f6c_elec_10,CCOP1(=O)OC(C2=C[CH-]C(C)C=C2)=Cc2ccccc21,[H]C1=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C1C1=C([H])c2c([H])c([H])c([H])c([H])c2P(=O)(OC([H])([H])C([H])([H])[H])O1,-1,True,True
5d952d4ff460278dab5f81673aed9542_elec_7,CC([CH-]c1cccc(Cl)c1)CSSC/C=C/c1cccc(Cl)c1,[H]/C(=C(/[H])C([H])([H])SSC([H])([H])C([H])([C-]([H])c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])[H])c1c([H])c([H])c([H])c(Cl)c1[H],-1,True,True
3d335a0b424de54f811f869c1c6e82b0_elec_7,CC12[CH-]C=CC=C1C(=O)c1ccccc1C2=NO,[H]ON=C1c2c([H])c([H])c([H])c([H])c2C(=O)C2=C([H])C([H])=C([H])[C-]([H])C12C([H])([H])[H],-1,True,True
768c872aa3a77e32fad3b185578bc355_elec_19,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(CC2=CC(C)[C-](c3ccccc3)C=C2)C1,[H]C1=C([H])[C-](c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])N1C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)c2c([H])c(F)c([H])c([H])c2C([H])([H])[H])C1([H])[H],-1,True,True
c5f561898851f4bab759c4f4c76a8700_elec_0,CO[C-](/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1,[H]/C(=C(/[H])[C-](OC([H])([H])[H])N([H])c1c([H])c([H])c(S(=O)(=O)N2C([H])([H])C3([H])OC([H])(C2([H])[H])C([H])([H])C3([H])[H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H],-1,True,True
233cf10fabe543f38c362c8407369401_elec_2,CO[C-](C)c1cccc(CN2CCC(CO)(CCCc3ccccc3)CC2)c1,[H]OC([H])([H])C1(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([C-](OC([H])([H])[H])C([H])([H])[H])c2[H])C([H])([H])C1([H])[H],-1,True,True
46d37565bb79b19a1600d809406235c2_elec_16,COc1ccc2c(c1O)-c1nccc(C)c1C2(C)[O-],[H]Oc1c(OC([H])([H])[H])c([H])c([H])c2c1-c1nc([H])c([H])c(C([H])([H])[H])c1C2([O-])C([H])([H])[H],-1,True,True
1534dab5d08c6aa464807aaceb1f5023_elec_16,CSc1ccc2c(c1)c(CCN)c(C)n2CC1(C)[CH-]C=CC=C1Cl,[H]C1=C([H])[C-]([H])C(C([H])([H])[H])(C([H])([H])n2c(C([H])([H])[H])c(C([H])([H])C([H])([H])N([H])[H])c3c([H])c(SC([H])([H])[H])c([H])c([H])c32)C(Cl)=C1[H],-1,True,True
f0f8b3faa08a6d58fc264e855b0f10c5_elec_15,COc1cccc(C2CC(=O)NC3=C2[C-](OC)N(C)c2ncnn23)c1,[H]c1nc2n(n1)C1=C([C-](OC([H])([H])[H])N2C([H])([H])[H])C([H])(c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])([H])C(=O)N1[H],-1,True,True
0d464c25b4339cb6f4ccf03bd66c3898_elec_4,CC1(C)CC2=C(C(c3ccc(Cl)cc3)C=C(c3ccccc3)N2)C(C)([O-])C1,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])N([H])C2=C(C1([H])c1c([H])c([H])c(Cl)c([H])c1[H])C([O-])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H],-1,True,True
0e80b6b9f9aeffd31015a2657177dbd9_elec_5,Cc1ncc([N+](C)([O-])[O-])n1CC(=O)NC1CCCC1,[H]c1nc(C([H])([H])[H])n(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[N+]([O-])([O-])C([H])([H])[H],-1,True,True
eb306ae307aabc89f9beee51a53bfe1c_elec_6,CO[C-](NC(C)(C)C)[C@H]1CC[C@H]2[C@@H]3CCc4cc(C(=O)O)ccc4[C@H]3CC[C@]12C,[H]OC(=O)c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C-](OC([H])([H])[H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]21[H],-1,True,True
79fb24053fd5c8eff3a109e92adb0486_elec_10,CC(C)OC(=N)c1nc2c(s1)=C1C(=O)N(C(C)C)C=N[C-]1C(C)C=2,[H]N=C(OC([H])(C([H])([H])[H])C([H])([H])[H])c1nc2c(s1)=C1C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=N[C-]1C([H])(C([H])([H])[H])C=2[H],-1,True,True
5c1e30d996b9bbc21de6326fb834988e_elec_14,CC1C=C(c2ccccc2)C(CO)=C[C-]1CC(=O)N(C)CCc1ccccc1,[H]OC([H])([H])C1=C([H])[C-](C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1c1c([H])c([H])c([H])c([H])c1[H],-1,True,True
02a560ea31f3733649a770f74cb7c8c0_elec_17,CC1C=CC(OCc2cc3c(nn2)-c2ccccc2C3=O)=C[CH-]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C1OC([H])([H])c1nnc2c(c1[H])C(=O)c1c([H])c([H])c([H])c([H])c1-2,-1,True,True
202e4d64fa19a28dae6575b3f9870032_elec_19,CC1C=c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(NC(=O)c3ccco3)c2=C[CH-]1,[H]OC(c1c([H])c([H])c2c(c1N([H])C(=O)c1oc([H])c([H])c1[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=2[H])(C(F)(F)F)C(F)(F)F,-1,True,True
362b2ad97e9a244fdb29ec97ef8c11a1_elec_10,COc1ccc(C2=NN[C-](OC)C2(C)C)cc1Cl,[H]c1c([H])c(C2=NN([H])[C-](OC([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])[H],-1,True,True
43d9799cdbf7e41ed1b1458b635a996b_elec_16,CC(=O)Nc1cc(-c2ccoc2)nc(C2=COC(C)[CH-]2)n1,[H]C1=C(c2nc(-c3c([H])oc([H])c3[H])c([H])c(N([H])C(=O)C([H])([H])[H])n2)[C-]([H])C([H])(C([H])([H])[H])O1,-1,True,True
955f3237a4475994106ebd4962209cde_elec_16,CC1[N-]N=C(N2CCCC3(CCN(c4ncc(F)cn4)C3)C2)S1,[H]c1nc(N2C([H])([H])C([H])([H])C3(C([H])([H])N(C4=N[N-]C([H])(C([H])([H])[H])S4)C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])nc([H])c1F,-1,False,False
23f26ca7c87cb7c921a0e0123d14ce6b_elec_7,CO[C-](N[C@@H](c1ccc(OC(F)(F)F)c(F)c1)C(C)(C)O)c1cc(=O)[nH]c(N(C)C)n1,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(c1c([H])c([H])c(OC(F)(F)F)c(F)c1[H])N([H])[C-](OC([H])([H])[H])c1nc(N(C([H])([H])[H])C([H])([H])[H])n([H])c(=O)c1[H],-1,True,True
4a1a02693897f9971de354076fa44585_elec_24,CC1=CC=C(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)[N-]C1(C)C(C)C,[H]C1=C(N([H])c2c(C(=O)N([H])[H])nnc(N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N([H])[H])c2[H])[N-]C(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C1[H],-1,True,True
e4f4e8a15d90f5051f2a471fff7e04e4_elec_10,CC1(C(=O)NC2=CC=C(F)C(C)([C@]3(C)CS(=O)(=O)[C@]4(CCOC4)C(=N)N3)[CH-]2)CC1,[H]N=C1N([H])[C@](C([H])([H])[H])(C2(C([H])([H])[H])C(F)=C([H])C([H])=C(N([H])C(=O)C3(C([H])([H])[H])C([H])([H])C3([H])[H])[C-]2[H])C([H])([H])S(=O)(=O)[C@@]12C([H])([H])OC([H])([H])C2([H])[H],-1,True,True
224177c8712a1d38fb768263c13fd219_elec_19,Cc1cc(NC(=O)C2CCCC2)nn1CC1=C[C-](Cl)C(C)C=C1OCc1ccccc1,[H]C1=C(C([H])([H])n2nc(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2C([H])([H])[H])C(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])=C([H])C([H])(C([H])([H])[H])[C-]1Cl,-1,True,True
5ff88b1dbea1f753d3f8902417f16608_elec_3,COC1=C[C-](OC)C(C)C=C1CNc1ncnc2ccc(-c3cccc(C#N)c3)cc12,[H]C1=C(OC([H])([H])[H])C(C([H])([H])N([H])c2nc([H])nc3c([H])c([H])c(-c4c([H])c([H])c([H])c(C#N)c4[H])c([H])c23)=C([H])C([H])(C([H])([H])[H])[C-]1OC([H])([H])[H],-1,True,True
938501d8e4103ad021491011d0f17755_elec_10,CC1C=CC=C(c2csc(NC(=O)c3cc4c(s3)CCCCC4)n2)[N-]1,[H]C1=C(c2nc(N([H])C(=O)c3sc4c(c3[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])sc2[H])[N-]C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
b79639668a8bfc6f7565dad6992b913c_elec_23,CC1C=c2nc(CN3C(=O)C(C)(O)c4ccccc43)n(CCC(C)C)c2=C[CH-]1,[H]OC1(C([H])([H])[H])C(=O)N(C([H])([H])c2nc3c(n2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=3[H])c2c([H])c([H])c([H])c([H])c21,-1,True,True
fa85188b3c355018d27cd290bcd46f35_elec_22,COC1=Cc2[nH]c(C)c(-c3ccc(OC)c(F)c3F)c(=O)c2C(C)[C-]1Cl,[H]C1=C(OC([H])([H])[H])[C-](Cl)C([H])(C([H])([H])[H])c2c1n([H])c(C([H])([H])[H])c(-c1c([H])c([H])c(OC([H])([H])[H])c(F)c1F)c2=O,-1,True,True
e766f438bf28d35a321c3765e6950e99_elec_9,CO[C@@H]1C2C=CC(C2)[C@H]1[N+](C)([O-])[O-],[H]C1=C([H])C2([H])C([H])([H])C1([H])[C@@]([H])(OC([H])([H])[H])[C@]2([H])[N+]([O-])([O-])C([H])([H])[H],-1,True,True
5f5da114e733cc9c34b4709eed6a878f_elec_4,CCO[C-]1C(I)=C(C)N(c2ncc(CC)cn2)N1C,[H]c1nc(N2C(C([H])([H])[H])=C(I)[C-](OC([H])([H])C([H])([H])[H])N2C([H])([H])[H])nc([H])c1C([H])([H])C([H])([H])[H],-1,True,True
0143c74df759962ced63fa8c805754f1_elec_12,CC1[CH-]N(C(=O)/C=C/c2ccccc2)c2ccc(I)cc21,[H]/C(C(=O)N1c2c([H])c([H])c(I)c([H])c2C([H])(C([H])([H])[H])[C-]1[H])=C(/[H])c1c([H])c([H])c([H])c([H])c1[H],-1,True,True
bb1a4578aa06b286c0bd6746b1e66f4f_elec_18,CC(=O)Nc1ccc(NC(=O)CNS(=O)(=O)C2=CC(C)[C-](C)C=C2)cc1,[H]C1=C([H])[C-](C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1S(=O)(=O)N([H])C([H])([H])C(=O)N([H])c1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H],-1,True,True
2fd84319e82645bdd4a9bf1e199024c3_elec_5,COC1=C[CH-]C(C)(Br)C(C(=O)NCC2CC2)=C1,[H]C1=C(C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C(Br)(C([H])([H])[H])[C-]([H])C([H])=C1OC([H])([H])[H],-1,False,False
8d1a53ea500bd5106e62d82f1bf386ce_elec_3,CC1(CC(=O)NC[C@@H]2N[C@H](CO)[C@H](O)[C@@H]2O)C=C(Cl)C(O)=C[CH-]1,[H]OC1=C([H])[C-]([H])C(C([H])([H])[H])(C([H])([H])C(=O)N([H])C([H])([H])[C@]2([H])N([H])[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]2([H])O[H])C([H])=C1Cl,-1,True,True
516b43baf78296a9db55339002f178fe_elec_26,CC1=CC=C(NC(=O)Cn2nnc(C(=O)NCCc3ccccc3)c2N)C(C)[C-]1C,[H]C1=C(C([H])([H])[H])[C-](C([H])([H])[H])C([H])(C([H])([H])[H])C(N([H])C(=O)C([H])([H])n2nnc(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2N([H])[H])=C1[H],-1,True,True
39e83f5335cd85d5b32a679d6e145473_elec_1,CC1(C)C=C(C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)C=C[CH-]1,[H]C1=C([H])[C-]([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])=C1C([H])(c1c([H])c([H])c([H])c([H])c1[H])N([H])C(=O)C([H])([H])N([H])C(=O)c1c([H])c([H])c(F)c([H])c1[H],-1,True,True
ee73b2659e03d3795d2ea2255a03f072_elec_14,Cn1c(=O)c(Cl)c2c3c(c(Cl)ccc31)C(C)([O-])c1ccccc1-2,[H]c1c([H])c([H])c2c(c1[H])-c1c(Cl)c(=O)n(C([H])([H])[H])c3c([H])c([H])c(Cl)c(c13)C2([O-])C([H])([H])[H],-1,True,True
482ecf330ef033b569fa6470a405d288_elec_10,CC(c1ccc(NC2=C[CH-]C3(C)C=CC=CC3=C2)cc1)n1ccnc1,[H]C1=C([H])C2=C([H])C(N([H])c3c([H])c([H])c(C([H])(n4c([H])nc([H])c4[H])C([H])([H])[H])c([H])c3[H])=C([H])[C-]([H])C2(C([H])([H])[H])C([H])=C1[H],-1,True,True
baf896c660ce318ae8fb11572da0d927_elec_10,CC(C)c1cccc(O[C-]2N=CC=C(/C(=N/O)N3Cc4ccccc4C3)C2C)c1,[H]O/N=C(/C1=C([H])C([H])=N[C-](Oc2c([H])c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c2[H])C1([H])C([H])([H])[H])N1C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],-1,True,True
19b2ce08929c104c5b59718c11096263_elec_20,CC1C=C(F)C(/C=C/S(=O)(=O)Nc2cccc(F)c2S(N)(=O)=O)=C[CH-]1,[H]C1=C(/C([H])=C(\[H])S(=O)(=O)N([H])c2c([H])c([H])c([H])c(F)c2S(=O)(=O)N([H])[H])C(F)=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
3dc0855d0bc1f8491e6f5c8d82457c36_elec_12,CC1C=C(S(=O)(=O)N2CCN(CC(=O)NC3CCCC3)CC2)C=C[C-]1F,[H]C1=C([H])[C-](F)C([H])(C([H])([H])[H])C([H])=C1S(=O)(=O)N1C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],-1,True,True
6709a18ed35c46f7195437885a548677_elec_9,CC1CCCN1/C(=N\O)C1(C)[CH-]C=CN=C1Oc1ccc(Cl)cc1,[H]O/N=C(\N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H])C1(C([H])([H])[H])C(Oc2c([H])c([H])c(Cl)c([H])c2[H])=NC([H])=C([H])[C-]1[H],-1,True,True
4f9792134a2e040e3da59e8c37344ccf_elec_11,C[N+]([O-])([O-])c1ccccc1/C=N/NC(=O)Nc1n[nH]c(=S)s1,[H]/C(=N\N([H])C(=O)N([H])c1nn([H])c(=S)s1)c1c([H])c([H])c([H])c([H])c1[N+]([O-])([O-])C([H])([H])[H],-1,True,True
9343476b0926843631066f69f3557ecb_elec_10,Cc1cc(-c2c(F)cc3c(c2F)N(C2CC2)C=C2C(=O)NN(C)[C-]23)cc(C)n1,[H]C1=C2C(=O)N([H])N(C([H])([H])[H])[C-]2c2c([H])c(F)c(-c3c([H])c(C([H])([H])[H])nc(C([H])([H])[H])c3[H])c(F)c2N1C1([H])C([H])([H])C1([H])[H],-1,True,True
840de462b3eaacd5c7b79ae97b7832b9_elec_5,CC1C=C(C(N)=O)C(N/C=C2\CCCCC2=O)=C[CH-]1,[H]C1=C(N([H])/C([H])=C2/C(=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(C(=O)N([H])[H])=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
