name,success,total_energy_kjmol,heat_of_formation_kcalmol,charge,method,solvent_model,dielectric_constant,source_out,n_atoms,sdf_path,elec_sites,MAA Values [kJ/mol],split
f5e662cec8f818d997d905c20f55e1b2,True,-279.56386,-66.81737,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f5e662cec8f818d997d905c20f55e1b2_elec_22.out,48,./mopac_optimized/mopac_opt/parsed_sdf/f5e662cec8f818d997d905c20f55e1b2_elec_22.sdf,22,163.36647999999997,val
f5fef209f5cd333fa67f565e3f59a0e5,True,-579.00948,-138.38659,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f5fef209f5cd333fa67f565e3f59a0e5_elec_9.out,46,./mopac_optimized/mopac_opt/parsed_sdf/f5fef209f5cd333fa67f565e3f59a0e5_elec_9.sdf,9,160.55184000000008,test
f611333fcb8def7260ab48f8bbb3dbe3,True,-747.3759,-178.62713,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f611333fcb8def7260ab48f8bbb3dbe3_elec_13.out,42,./mopac_optimized/mopac_opt/parsed_sdf/f611333fcb8def7260ab48f8bbb3dbe3_elec_13.sdf,13,106.16242,train
f6124454820397d0311fe000389ba0d6,True,-19.05054,-4.55319,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6124454820397d0311fe000389ba0d6_elec_1.out,44,./mopac_optimized/mopac_opt/parsed_sdf/f6124454820397d0311fe000389ba0d6_elec_1.sdf,1,141.55912,test
f61802a35ae90b96eeeeff078d5c2802,True,-706.93576,-168.9617,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f61802a35ae90b96eeeeff078d5c2802_elec_2.out,65,./mopac_optimized/mopac_opt/parsed_sdf/f61802a35ae90b96eeeeff078d5c2802_elec_2.sdf,2,120.2921,train
f61859106354d448fde2eaf417f2404d,True,-1164.45972,-278.31255,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f61859106354d448fde2eaf417f2404d_elec_17.out,51,./mopac_optimized/mopac_opt/parsed_sdf/f61859106354d448fde2eaf417f2404d_elec_17.sdf,17,136.78945,train
f6367254b57dcf955297341e8385433f,True,-1016.61489,-242.97679,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6367254b57dcf955297341e8385433f_elec_12.out,46,./mopac_optimized/mopac_opt/parsed_sdf/f6367254b57dcf955297341e8385433f_elec_12.sdf,12,200.29995999999997,train
f6473ff0fa57e08ea64bd341e5d47a91,True,-1146.84049,-274.10146,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6473ff0fa57e08ea64bd341e5d47a91_elec_4.out,48,./mopac_optimized/mopac_opt/parsed_sdf/f6473ff0fa57e08ea64bd341e5d47a91_elec_4.sdf,4,-47.104209999999966,train
f64ce0ddbad3d7efc06aee45623be62b,True,-545.40031,-130.3538,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f64ce0ddbad3d7efc06aee45623be62b_elec_23.out,60,./mopac_optimized/mopac_opt/parsed_sdf/f64ce0ddbad3d7efc06aee45623be62b_elec_23.sdf,23,120.53022,train
f654295a88ca8afa4f8f36a1c481c9d1,True,-522.86986,-124.9689,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f654295a88ca8afa4f8f36a1c481c9d1_elec_25.out,53,./mopac_optimized/mopac_opt/parsed_sdf/f654295a88ca8afa4f8f36a1c481c9d1_elec_25.sdf,25,191.47418000000005,test
f65720a7a75429325830034ca359ea89,True,21.80798,5.21223,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f65720a7a75429325830034ca359ea89_elec_5.out,44,./mopac_optimized/mopac_opt/parsed_sdf/f65720a7a75429325830034ca359ea89_elec_5.sdf,5,114.49326,train
f65ed57a2099ad818f2935b0525755dd,True,-985.73323,-235.5959,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f65ed57a2099ad818f2935b0525755dd_elec_9.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f65ed57a2099ad818f2935b0525755dd_elec_9.sdf,9,291.8778500000001,test
f6667c8adb8eb852f82f5e98d0b1c199,True,-559.82526,-133.80145,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6667c8adb8eb852f82f5e98d0b1c199_elec_16.out,56,./mopac_optimized/mopac_opt/parsed_sdf/f6667c8adb8eb852f82f5e98d0b1c199_elec_16.sdf,16,189.57190999999997,train
f6702fbaf12e03e5e5c7fba2bbd08978,True,-766.59914,-183.22159,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6702fbaf12e03e5e5c7fba2bbd08978_elec_12.out,51,./mopac_optimized/mopac_opt/parsed_sdf/f6702fbaf12e03e5e5c7fba2bbd08978_elec_12.sdf,12,141.64629000000002,train
f68c7c36804c9a5d3e73b1915cb511c2,True,-277.52426,-66.32989,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f68c7c36804c9a5d3e73b1915cb511c2_elec_6.out,49,./mopac_optimized/mopac_opt/parsed_sdf/f68c7c36804c9a5d3e73b1915cb511c2_elec_6.sdf,6,165.72856000000002,train
f68ebfbe3a6eb855ed01ca698ffe692f,True,-407.62734,-97.42527,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f68ebfbe3a6eb855ed01ca698ffe692f_elec_16.out,40,./mopac_optimized/mopac_opt/parsed_sdf/f68ebfbe3a6eb855ed01ca698ffe692f_elec_16.sdf,16,131.88387,test
f6a6bfd8d2dfc2752206eab15253181d,True,216.91646,51.84428,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6a6bfd8d2dfc2752206eab15253181d_elec_8.out,19,./mopac_optimized/mopac_opt/parsed_sdf/f6a6bfd8d2dfc2752206eab15253181d_elec_8.sdf,8,105.64985999999996,train
f6b6682bd27bb77a58252c446960b0d4,True,-447.68271,-106.99874,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6b6682bd27bb77a58252c446960b0d4_elec_4.out,30,./mopac_optimized/mopac_opt/parsed_sdf/f6b6682bd27bb77a58252c446960b0d4_elec_4.sdf,4,208.77718,train
f6b8d0e9d7e747072466a6e78804af40,True,-478.69006,-114.40967,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6b8d0e9d7e747072466a6e78804af40_elec_22.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f6b8d0e9d7e747072466a6e78804af40_elec_22.sdf,22,104.63346,train
f6c14adf106bb71d654d06844c1d4d29,True,-570.52565,-136.3589,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6c14adf106bb71d654d06844c1d4d29_elec_1.out,36,./mopac_optimized/mopac_opt/parsed_sdf/f6c14adf106bb71d654d06844c1d4d29_elec_1.sdf,1,230.33380000000005,train
f6dc3e8cfb6ad83029892516aaf7e59c,True,-327.09551,-78.1777,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6dc3e8cfb6ad83029892516aaf7e59c_elec_1.out,38,./mopac_optimized/mopac_opt/parsed_sdf/f6dc3e8cfb6ad83029892516aaf7e59c_elec_1.sdf,1,87.74139,val
f6e32c7e6d41621a74f671b3b07d788e,True,-778.3989,-186.0418,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6e32c7e6d41621a74f671b3b07d788e_elec_22.out,51,./mopac_optimized/mopac_opt/parsed_sdf/f6e32c7e6d41621a74f671b3b07d788e_elec_22.sdf,22,131.32929,train
f6e34a3126eb4cd56215e5f618ae3c8a,True,-725.13423,-173.31124,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f6e34a3126eb4cd56215e5f618ae3c8a_elec_25.out,61,./mopac_optimized/mopac_opt/parsed_sdf/f6e34a3126eb4cd56215e5f618ae3c8a_elec_25.sdf,25,90.37638000000004,train
f70569946e12ac92562c2e0955eb6fca,True,-62.22382,-14.87185,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f70569946e12ac92562c2e0955eb6fca_elec_17.out,39,./mopac_optimized/mopac_opt/parsed_sdf/f70569946e12ac92562c2e0955eb6fca_elec_17.sdf,17,162.88150000000002,train
f718e2908d079f3b12fa0208474872ad,True,-304.72114,-72.8301,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f718e2908d079f3b12fa0208474872ad_elec_10.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f718e2908d079f3b12fa0208474872ad_elec_10.sdf,10,67.65708000000001,val
f72968810664a4e7740914a5615314e1,True,-1050.27069,-251.02072,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f72968810664a4e7740914a5615314e1_elec_16.out,44,./mopac_optimized/mopac_opt/parsed_sdf/f72968810664a4e7740914a5615314e1_elec_16.sdf,16,181.6004500000001,train
f72f89932405444ef5b4ea280269afcd,True,-1630.97302,-389.81191,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f72f89932405444ef5b4ea280269afcd_elec_5.out,34,./mopac_optimized/mopac_opt/parsed_sdf/f72f89932405444ef5b4ea280269afcd_elec_5.sdf,5,212.0870299999999,train
f73b8a8ed43038fe860638468abb1430,True,-854.90921,-204.32821,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f73b8a8ed43038fe860638468abb1430_elec_12.out,49,./mopac_optimized/mopac_opt/parsed_sdf/f73b8a8ed43038fe860638468abb1430_elec_12.sdf,12,183.31998,val
f7411f341bd4f8a281e15d1e0f56de9a,True,142.6529,34.09486,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7411f341bd4f8a281e15d1e0f56de9a_elec_23.out,47,./mopac_optimized/mopac_opt/parsed_sdf/f7411f341bd4f8a281e15d1e0f56de9a_elec_23.sdf,23,163.55223,train
f746bcfc571af5d5445550cf7f448af9,True,-1065.11428,-254.56842,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f746bcfc571af5d5445550cf7f448af9_elec_10.out,38,./mopac_optimized/mopac_opt/parsed_sdf/f746bcfc571af5d5445550cf7f448af9_elec_10.sdf,10,210.10943999999995,train
f749534d3d7776d43ac2b43e5796489b,True,-340.54515,-81.39224,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f749534d3d7776d43ac2b43e5796489b_elec_6.out,49,./mopac_optimized/mopac_opt/parsed_sdf/f749534d3d7776d43ac2b43e5796489b_elec_6.sdf,6,94.54569999999998,train
f76e35ad286c1179e1ff0765429e274f,True,-177.54991,-42.43545,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f76e35ad286c1179e1ff0765429e274f_elec_19.out,47,./mopac_optimized/mopac_opt/parsed_sdf/f76e35ad286c1179e1ff0765429e274f_elec_19.sdf,19,170.62382000000002,val
f77e766c849b11aecf9021df67cc2d97,True,-54.91411,-13.12479,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f77e766c849b11aecf9021df67cc2d97_elec_4.out,56,./mopac_optimized/mopac_opt/parsed_sdf/f77e766c849b11aecf9021df67cc2d97_elec_4.sdf,4,259.66352,train
f791d5e94abc91716d3c6bd9afada1e7,True,-526.62339,-125.86601,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f791d5e94abc91716d3c6bd9afada1e7_elec_8.out,61,./mopac_optimized/mopac_opt/parsed_sdf/f791d5e94abc91716d3c6bd9afada1e7_elec_8.sdf,8,95.56448999999998,train
f7af4e6108b2e582fcc913000b0eb080,True,-313.98026,-75.04308,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7af4e6108b2e582fcc913000b0eb080_elec_21.out,62,./mopac_optimized/mopac_opt/parsed_sdf/f7af4e6108b2e582fcc913000b0eb080_elec_21.sdf,21,112.28347,test
f7bb1dbdba4d85cbfed04cef0c7b9f84,True,-775.23068,-185.28458,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7bb1dbdba4d85cbfed04cef0c7b9f84_elec_9.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f7bb1dbdba4d85cbfed04cef0c7b9f84_elec_9.sdf,9,277.07662,train
f7cab334661e498e6f28f5df916b6c62,True,-157.83706,-37.72396,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7cab334661e498e6f28f5df916b6c62_elec_4.out,52,./mopac_optimized/mopac_opt/parsed_sdf/f7cab334661e498e6f28f5df916b6c62_elec_4.sdf,4,154.25875000000002,val
f7e71b24f01c655c534eb7d9607c823b,True,-318.99578,-76.24182,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7e71b24f01c655c534eb7d9607c823b_elec_13.out,31,./mopac_optimized/mopac_opt/parsed_sdf/f7e71b24f01c655c534eb7d9607c823b_elec_13.sdf,13,273.57085000000006,train
f7ffc65192983ffa853e166d3ceee80e,True,-355.95117,-85.07437,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f7ffc65192983ffa853e166d3ceee80e_elec_15.out,45,./mopac_optimized/mopac_opt/parsed_sdf/f7ffc65192983ffa853e166d3ceee80e_elec_15.sdf,15,141.71071999999998,train
f8108ebfee86dc187331cccc2c1d5273,True,-456.18273,-109.03029,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8108ebfee86dc187331cccc2c1d5273_elec_6.out,51,./mopac_optimized/mopac_opt/parsed_sdf/f8108ebfee86dc187331cccc2c1d5273_elec_6.sdf,6,124.25684,train
f811eb27af543fdd5ee43431cb1933df,True,-223.57239,-53.43508,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f811eb27af543fdd5ee43431cb1933df_elec_3.out,45,./mopac_optimized/mopac_opt/parsed_sdf/f811eb27af543fdd5ee43431cb1933df_elec_3.sdf,3,210.54962,train
f8143ff1ec45247e4c16b9fb84bc8408,True,173.77074,41.5322,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8143ff1ec45247e4c16b9fb84bc8408_elec_27.out,54,./mopac_optimized/mopac_opt/parsed_sdf/f8143ff1ec45247e4c16b9fb84bc8408_elec_27.sdf,27,190.86785,val
f81955459914e3d689115cba865c5cf4,True,-69.7167,-16.66269,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f81955459914e3d689115cba865c5cf4_elec_5.out,32,./mopac_optimized/mopac_opt/parsed_sdf/f81955459914e3d689115cba865c5cf4_elec_5.sdf,5,158.77568000000002,train
f81e7928202486e43e536dbaf4056acd,True,-668.73422,-159.83131,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f81e7928202486e43e536dbaf4056acd_elec_15.out,38,./mopac_optimized/mopac_opt/parsed_sdf/f81e7928202486e43e536dbaf4056acd_elec_15.sdf,15,164.1535000000001,train
f833b37e222b3396f0b46d3daaeb97c9,True,-264.57199,-63.23422,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f833b37e222b3396f0b46d3daaeb97c9_elec_10.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f833b37e222b3396f0b46d3daaeb97c9_elec_10.sdf,10,82.47786000000002,train
f83804c9b9d235aef67df2555f14e818,True,-647.21824,-154.68887,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f83804c9b9d235aef67df2555f14e818_elec_6.out,53,./mopac_optimized/mopac_opt/parsed_sdf/f83804c9b9d235aef67df2555f14e818_elec_6.sdf,6,103.97258999999995,train
f83d0ba9d4f6e5359e6f658b433b919c,True,-448.48462,-107.1904,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f83d0ba9d4f6e5359e6f658b433b919c_elec_14.out,42,./mopac_optimized/mopac_opt/parsed_sdf/f83d0ba9d4f6e5359e6f658b433b919c_elec_14.sdf,14,264.70083,train
f83d39cc71927c681eb3801e99a08b11,True,-243.84639,-58.28069,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f83d39cc71927c681eb3801e99a08b11_elec_17.out,48,./mopac_optimized/mopac_opt/parsed_sdf/f83d39cc71927c681eb3801e99a08b11_elec_17.sdf,17,146.42622,train
f8577e20be1cffd745fc94d6b304c75e,True,-572.87987,-136.92157,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8577e20be1cffd745fc94d6b304c75e_elec_19.out,46,./mopac_optimized/mopac_opt/parsed_sdf/f8577e20be1cffd745fc94d6b304c75e_elec_19.sdf,19,171.97166,val
f85e741c2257672173a0dcdb200026f6,True,-380.83601,-91.02199,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f85e741c2257672173a0dcdb200026f6_elec_14.out,41,./mopac_optimized/mopac_opt/parsed_sdf/f85e741c2257672173a0dcdb200026f6_elec_14.sdf,14,129.92761,train
f88c006f2b0d3993f22539a72fcf3cd2,True,-973.03355,-232.5606,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f88c006f2b0d3993f22539a72fcf3cd2_elec_2.out,34,./mopac_optimized/mopac_opt/parsed_sdf/f88c006f2b0d3993f22539a72fcf3cd2_elec_2.sdf,2,223.36082,train
f88c4d69b6ff8c70fc9fb7cb2d03eb86,True,-1196.59743,-285.99365,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f88c4d69b6ff8c70fc9fb7cb2d03eb86_elec_10.out,65,./mopac_optimized/mopac_opt/parsed_sdf/f88c4d69b6ff8c70fc9fb7cb2d03eb86_elec_10.sdf,10,239.75702,val
f8aabb81bbd460d27516c1241ae671d3,True,-478.21711,-114.29663,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8aabb81bbd460d27516c1241ae671d3_elec_18.out,55,./mopac_optimized/mopac_opt/parsed_sdf/f8aabb81bbd460d27516c1241ae671d3_elec_18.sdf,18,231.3281,train
f8b2197331e082761d9cd0e613effc26,True,-344.50215,-82.33799,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8b2197331e082761d9cd0e613effc26_elec_4.out,26,./mopac_optimized/mopac_opt/parsed_sdf/f8b2197331e082761d9cd0e613effc26_elec_4.sdf,4,111.75991,test
f8bd28841b865d9dab5ac54601daf22f,True,-526.33686,-125.79753,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8bd28841b865d9dab5ac54601daf22f_elec_9.out,56,./mopac_optimized/mopac_opt/parsed_sdf/f8bd28841b865d9dab5ac54601daf22f_elec_9.sdf,9,68.04244,train
f8c2d221aecffec44c377345674a9433,True,-521.37081,-124.61061,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8c2d221aecffec44c377345674a9433_elec_23.out,50,./mopac_optimized/mopac_opt/parsed_sdf/f8c2d221aecffec44c377345674a9433_elec_23.sdf,23,126.32343000000004,train
f8dfd1906c6fd356ca45a3c7cbb01fbb,True,114.02446,27.2525,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8dfd1906c6fd356ca45a3c7cbb01fbb_elec_20.out,49,./mopac_optimized/mopac_opt/parsed_sdf/f8dfd1906c6fd356ca45a3c7cbb01fbb_elec_20.sdf,20,102.89487999999996,test
f8e83c9c998322e641420de8d0f85632,True,-905.60183,-216.44403,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8e83c9c998322e641420de8d0f85632_elec_15.out,42,./mopac_optimized/mopac_opt/parsed_sdf/f8e83c9c998322e641420de8d0f85632_elec_15.sdf,15,317.59425,test
f8ef9a5e04e8bbf6197f8171c9320720,True,-141.15636,-33.73718,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f8ef9a5e04e8bbf6197f8171c9320720_elec_5.out,53,./mopac_optimized/mopac_opt/parsed_sdf/f8ef9a5e04e8bbf6197f8171c9320720_elec_5.sdf,5,169.77125,train
f91ad3519835f2992fb56ac634f074ab,True,-970.46887,-231.94763,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f91ad3519835f2992fb56ac634f074ab_elec_7.out,40,./mopac_optimized/mopac_opt/parsed_sdf/f91ad3519835f2992fb56ac634f074ab_elec_7.sdf,7,211.25509,train
f9308403b4e993ca1ad997998c11ef8b,True,-754.0847,-180.23057,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9308403b4e993ca1ad997998c11ef8b_elec_18.out,52,./mopac_optimized/mopac_opt/parsed_sdf/f9308403b4e993ca1ad997998c11ef8b_elec_18.sdf,18,117.28706,test
f9442dd99f97e8034fc56b2f572875c4,True,-212.01654,-50.67317,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9442dd99f97e8034fc56b2f572875c4_elec_25.out,55,./mopac_optimized/mopac_opt/parsed_sdf/f9442dd99f97e8034fc56b2f572875c4_elec_25.sdf,25,170.13038,train
f944c600436467d692ff5d9dafcb2048,True,-1148.78235,-274.56557,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f944c600436467d692ff5d9dafcb2048_elec_17.out,46,./mopac_optimized/mopac_opt/parsed_sdf/f944c600436467d692ff5d9dafcb2048_elec_17.sdf,17,108.42964000000006,train
f951c9ae901f19debeaeab0968f7a026,True,-1513.7422,-361.79307,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f951c9ae901f19debeaeab0968f7a026_elec_2.out,54,./mopac_optimized/mopac_opt/parsed_sdf/f951c9ae901f19debeaeab0968f7a026_elec_2.sdf,2,228.1170299999999,train
f95eb7bcf1d1082dee1b2a566338a859,True,-268.57361,-64.19063,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f95eb7bcf1d1082dee1b2a566338a859_elec_24.out,63,./mopac_optimized/mopac_opt/parsed_sdf/f95eb7bcf1d1082dee1b2a566338a859_elec_24.sdf,24,82.05943999999997,train
f97402b76582b46c1a67836327032dcc,True,-1509.17307,-360.70102,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f97402b76582b46c1a67836327032dcc_elec_10.out,49,./mopac_optimized/mopac_opt/parsed_sdf/f97402b76582b46c1a67836327032dcc_elec_10.sdf,10,249.96980000000008,train
f9750a7fc53695fc4046f8ed903d172e,True,-870.46265,-208.04557,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9750a7fc53695fc4046f8ed903d172e_elec_8.out,39,./mopac_optimized/mopac_opt/parsed_sdf/f9750a7fc53695fc4046f8ed903d172e_elec_8.sdf,8,146.28841,train
f97554a0a48c275ff6d7f6d5cac6904a,True,-570.46327,-136.34399,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f97554a0a48c275ff6d7f6d5cac6904a_elec_26.out,52,./mopac_optimized/mopac_opt/parsed_sdf/f97554a0a48c275ff6d7f6d5cac6904a_elec_26.sdf,26,105.61328999999996,train
f9905b67c1c6e82baf5d8518580a3f4b,True,-865.32372,-206.81733,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9905b67c1c6e82baf5d8518580a3f4b_elec_11.out,56,./mopac_optimized/mopac_opt/parsed_sdf/f9905b67c1c6e82baf5d8518580a3f4b_elec_11.sdf,11,271.06146,train
f99b993e4ca35589c5bf905fe18b921a,True,-927.46666,-221.66985,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f99b993e4ca35589c5bf905fe18b921a_elec_18.out,52,./mopac_optimized/mopac_opt/parsed_sdf/f99b993e4ca35589c5bf905fe18b921a_elec_18.sdf,18,113.73403000000008,train
f99f84433e8fc563420cab06d828ab81,True,-16.36645,-3.91168,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f99f84433e8fc563420cab06d828ab81_elec_17.out,39,./mopac_optimized/mopac_opt/parsed_sdf/f99f84433e8fc563420cab06d828ab81_elec_17.sdf,17,121.24109,train
f9bfafb851f5dce9e3ba7088dc66ed70,True,-446.30445,-106.66932,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9bfafb851f5dce9e3ba7088dc66ed70_elec_15.out,42,./mopac_optimized/mopac_opt/parsed_sdf/f9bfafb851f5dce9e3ba7088dc66ed70_elec_15.sdf,15,109.85425999999995,train
f9c75f801ab7109d3fc6ce6476b56efa,True,-498.39998,-119.12045,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9c75f801ab7109d3fc6ce6476b56efa_elec_3.out,31,./mopac_optimized/mopac_opt/parsed_sdf/f9c75f801ab7109d3fc6ce6476b56efa_elec_3.sdf,3,158.72829000000002,train
f9eeb72603d5d671f87aaa23c9bae1ff,True,-719.81953,-172.041,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/f9eeb72603d5d671f87aaa23c9bae1ff_elec_15.out,43,./mopac_optimized/mopac_opt/parsed_sdf/f9eeb72603d5d671f87aaa23c9bae1ff_elec_15.sdf,15,177.92113999999992,test
fa29d5d9a681001b01c8c9c5d56cd8d5,True,-958.38041,-229.05842,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa29d5d9a681001b01c8c9c5d56cd8d5_elec_14.out,42,./mopac_optimized/mopac_opt/parsed_sdf/fa29d5d9a681001b01c8c9c5d56cd8d5_elec_14.sdf,14,230.49890000000005,train
fa2a4ffae4b028dc647e98f9ff441a08,True,-241.23177,-57.65578,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa2a4ffae4b028dc647e98f9ff441a08_elec_10.out,39,./mopac_optimized/mopac_opt/parsed_sdf/fa2a4ffae4b028dc647e98f9ff441a08_elec_10.sdf,10,140.21682,train
fa365a21a79b96b515ae8e31895b71e7,True,-1761.21487,-420.94046,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa365a21a79b96b515ae8e31895b71e7_elec_12.out,64,./mopac_optimized/mopac_opt/parsed_sdf/fa365a21a79b96b515ae8e31895b71e7_elec_12.sdf,12,111.45605,train
fa39bbd39d31a18c2ef06340a0c9d644,True,-334.36931,-79.91618,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa39bbd39d31a18c2ef06340a0c9d644_elec_5.out,46,./mopac_optimized/mopac_opt/parsed_sdf/fa39bbd39d31a18c2ef06340a0c9d644_elec_5.sdf,5,118.87484999999998,train
fa58e6376e3c89c154632cf18fbb7111,True,-618.0434,-147.71592,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa58e6376e3c89c154632cf18fbb7111_elec_23.out,52,./mopac_optimized/mopac_opt/parsed_sdf/fa58e6376e3c89c154632cf18fbb7111_elec_23.sdf,23,157.06109000000004,train
fa5f6dc8d9bb9f7dabba15814bfc66a4,True,-1203.12158,-287.55296,-1.0,PM7,COSMO,46.826,./mopac_optimized/mopac_opt/mopac_input/fa5f6dc8d9bb9f7dabba15814bfc66a4_elec_2.out,43,./mopac_optimized/mopac_opt/parsed_sdf/fa5f6dc8d9bb9f7dabba15814bfc66a4_elec_2.sdf,2,212.24083,train
