name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA Values [kJ/mol]
22978cb4645cf9962c99355b1276ff78,True,-6042547.404640473,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,238.82268147170544
9869ba7f848826eb843d65a7267e0bbe,True,-3491438.735793168,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,272.9805352552794
07aa47640d54fe38eb9f21d184fdc3f5,True,-4203471.308943746,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,282.3164439825341
9e1ec9ffb2ec86fd162e4dc033e4dffe,True,-3658818.984961493,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,450.4931570966728
05bc0bb8b443211e546b327c0a9f11af,True,-2466547.5073239133,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,270.7423756797798
0231edde125e198a39941895033101d6,True,-3630425.880875653,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,276.3707902780734
f0852357a5d65fcb8d81f45c4a14a8b7,True,-4013525.150872872,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,248.48507106257603
d6cf5c2cc5aeb198c42403ce9f070dd3,True,-3557084.858659239,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,25,251.09886085474864
69179c396d87e45a3a6a81c7086233ea,True,-4374184.708964956,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,308.09908557031304
224177c8712a1d38fb768263c13fd219,True,-4581320.913548243,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,27,262.66276847478
83998fc72ef06befc6c2e6ba8d8d02d0,True,-1808740.7019410168,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,287.33845483185723
aa75c029448f8a037c21d4663f571f29,True,-2720010.935788282,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,190.34315313166007
7a3b2f97332562360fb65ed5a393322b,True,-3028550.0888947984,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,238.95442903740332
cf3a6634c2ec161ce3e2eb3bf57c8503,True,-9572699.033697054,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,167.42671160772443
c6d0435c9f4fa2927ad39cc5c841e207,True,-3998377.171127535,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,242.66638651490211
ea2e05ba10456ccf76477a5295a57e53,True,-3276102.2262473777,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,177.08395522134379
4efeb0d91440151d8c0f3c286de854b5,True,-3301351.112027399,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,261.49904206674546
764e6fcbf27b5cb44e3649d721d59237,True,-4059225.543756089,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,303.22111750021577
889730f49155b581dd94cb2dc3ecf9e5,True,-2721105.1515446845,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,271.04442102089524
bbeeee22540a08b086fb760222f926e8,True,-3061702.5819133827,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,202.87515593785793
5d4ea1542a6f01bb031378c12cb0a8ba,True,-1604987.3726458077,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,234.24001383478753
27618bf4a555417c394a9546276a2715,True,-3297364.8409160464,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,257.15486430516466
5d74673c0d1377b752fc1d58dc9a9a7f,True,-4339092.843361374,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,241.36847082711756
2071640eb999366948f9648d1694dce4,True,-3488895.5181146697,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,239.25289582274854
c8809c350726915eee32ac1eb4110897,True,-4615578.264549241,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,292.56649913080037
4b9b0e87342246f04ddb7ccef1d535f8,True,-3429999.0699016917,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,180.35346352076158
5a6d199f430ffbc68ae3899bb15b3c75,True,-3397732.5528778518,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,223.0664024730213
ce0d2f34974dee1acf81f2413f327ed4,True,-3455321.5940119494,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,193.73088242206722
7326679e9eb46f1a91797406c1184830,True,-5545639.077092147,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,224.80469319410622
97befaffcdedc914c996024fe59de7ae,True,-3455503.1758954977,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,427.5002662790939
f5a28e3dea9620ab91734b7331b63c3a,True,-3540825.012869402,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,332.9649027255364
bed8986fb1c41415d9a7e89875f8582b,True,-2416714.96746738,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,256.04870459996164
4bec8663732aa3621283bad871086bbc,True,-2473356.818381774,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,396.52460980648175
549230d9e94092498c65077b871eb231,True,-1457812.890310523,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,247.45386149198748
838bc15a8b8f3be06f2bdd8996daeba4,True,-2696958.9799742093,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,421.79680177848786
59e9ef8a2efadde5723f2ebf2e9b337b,True,-3950275.0109015424,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,206.32309318426996
f14d9fd5b6ed41b7e0b0fa0e0ccc215d,True,-2742775.7624589102,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,418.18512525456026
4ee8f5912f76068f1ba35ec7221c8a5a,True,-3124574.7043540776,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,299.42249228432775
061b943fc29592a9e92c09d9bd5bdc6e,True,-2498837.5998552926,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,271.0782847139053
92bf667deec8ca9512f08ac9e28cd810,True,-4764560.69276587,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,346.09972547367215
0ef3a71b391088c7b2517cfc1ccdd199,True,-3267026.7259587315,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,261.51206454401836
91964827d3002e5b7b523f749b1e11ec,True,-2760857.424197724,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,270.32476372551173
c10dca12e73fc7f21f1bd1d23dbaf2ac,True,-3456897.175624271,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,194.4967668876052
7c137a75385ef9050e2cc7c5dbbbc115,True,-8536681.630968116,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,247.5904846098274
6bf77537dbb533752c79dae5c3c428d1,True,-3067146.923474688,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,323.0821812157519
0e0ee6f1edfdd8dd10d28bb20ba4f773,True,-2232437.541765949,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,294.5713804489933
1e5fcbad5d8834bdbf620de6999ff4b9,True,-3563693.331585158,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,276.8309353236109
73fa8f4bed9fb70493b862b83e72e7bc,True,-5869139.310636274,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,222.67856368236244
4e359fe75638d134bfb755fe1760a833,True,-3650272.336389553,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,265.7076652883552
9b17424d729bb2f2bd4020985849168f,True,-2789592.271020152,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,191.5421610022895
768c872aa3a77e32fad3b185578bc355,True,-4535215.705632217,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,229.40764018986374
322a57086c4738bb1bde41cc40d30016,True,-2918510.8842098727,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,273.81851593824103
21e980070ef2273f5f64a4917bc56458,True,-4287497.083307139,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,284.8129789652303
77ef494936972dbc9f607a067e35cf28,True,-3487474.4520588275,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,212.87513225805014
702a1d9b76df874f46c8d76f62e2bc3b,True,-3174751.3268343788,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,430.8134628897533
a695a23d9156731713a4c3cd70c5b70b,True,-4002619.393050425,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,227.77565594343469
304ea9ac67010c2c18ad91e58665c5ce,True,-5065786.5299798725,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,211.72463836800307
f58171fbcdf7c0c77ffaf9fed5d67139,True,-3614589.2148839063,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,101.05432002106681
01438f2f4660e827cca9e177c3482037,True,-1644858.045791418,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,251.05791356484406
9b4d78897b1106105b2c6c1fa4f1085b,True,-2547454.7407457954,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,297.27643523039296
d09fbfe884c50ae65b0af86a33c41a90,True,-1905034.2984950664,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,302.9303329270333
a6d7128238a61713b174934adf418ff3,True,-3818013.238060937,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,373.02676979266107
5a14caa26cadafa0df5ba2f25fbf8347,True,-4628245.97013155,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,332.86846812907606
913dfd0e108d3fa65a48bd64ebe9cb3b,True,-2988931.699887864,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,235.88577145244926
14b85e2c3c6cf6a38d59b7706cbf2a60,True,-10110148.99303359,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,236.02027579396963
ab09d4b9d4e876c7e87d7eef863273b4,True,-2771238.912430249,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,343.05115295993164
e883e4b677f84da8a6ed4ee8d598289e,True,-2112780.384565449,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,246.1381632965058
583bb550bcdb253deb81597868f78af4,True,-3261094.236351146,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,234.8669463628903
a9550513ecf1553a5aae2c072f8c0a01,True,-7791554.629296156,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,28,161.97341782879084
7c46d75697e1de097ae8c89b210b886a,True,-3383773.832470412,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,271.0308130569756
7274d10714fb6a74bae3fe22125b468f,True,-3649705.752148955,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,333.37776252580807
7828781bc28d10e65c1f8f0f8a9c6a4e,True,-4880479.847504843,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,358.0368478503078
3c31e3f9e6a5ed1621de1c4d907e9a43,True,-4594112.40494797,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,277.4256372200325
d958cd68cc7ae68f4dbd8a66275ec602,True,-4211126.929613528,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,276.55520536284894
365da0a4910bc44afb7ebb75504fbd0f,True,-2922875.590411304,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,283.77590665593743
ef383a8a4bfdeae1423e5c8e7982de83,True,-1947367.481873487,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,132.58380461321212
6a7bad3bc8fe8d124745844a71cbcf7d,True,-2580791.402182411,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,312.91693495213985
ed6f8bfd6e089c6d2bdcc137be80b6fb,True,-2521929.0105603267,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,265.45855526952073
21cfd48fdd7d080e74cf2120610ffc11,True,-3377174.3529305514,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,235.68817635858431
07279b39ba76c69b6f1501b72ead389e,True,-3853266.073381451,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,191.18630079785362
7174ad0cb7ef88133602c1e0e36c42e6,True,-1708197.7102948283,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,257.24627369618975
e9474e75ee5cb24ea39636ccfcf8568f,True,-8885237.629705891,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,464.9602895770222
2fbd484daec6d8f415689fb6cd0fd987,True,-2824705.680107542,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,387.8843928165734
24e0c5d26c02b231ec469562c6d962d0,True,-3420136.129035393,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,367.2882417445071
28f4119f733da2dd1f43e4b7f91e0655,True,-3599028.528799381,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,26,291.1723588849418
61c23a70d84d88b90d8ea0fcc570c403,True,-3159928.8543929663,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,468.34306192351505
5bc631812bb7d5b3431b231bb864be31,True,-5146871.358800346,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,231.13621656503528
c4bff87bcfc961f8308bd8eb19147127,True,-10872361.26588118,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,197.15477009117603
5716053982f316e4b9b250090c4124b5,True,-3214620.5221178145,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,308.73419390432537
e9f291a1b88017c66c512f485133be98,True,-3536834.761106951,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,276.67954902071506
7f2032532c367b857924136e4804e734,True,-5372018.153874366,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,265.278159821406
ba093e92bf37f1bdc7ffd4edd7350ff5,True,-10000460.259689683,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,257.4174405131489
70167a1bcbf6c3f71fb7cbc748922d30,True,-4422693.623601488,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,28,187.72497350443155
c9902be481f7f0a61b91314bf2ec8bce,True,-9999007.73177424,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,234.53085617348552
e54c0aaf182c2d78a84954dccd2c1207,True,-2019086.1919047416,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,247.486380929593
a80178fec70373ddea26abf4349c32a0,True,-6147865.039426756,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,313.3544691968709
5f85e9762d5aac224675c160768b0fe8,True,-12671121.074890772,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,260.3721514195204
a29bb9844d24946d018380a84afcd3f4,True,-3413372.6377960923,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,289.30583876604214
1d0ff5715b6c23aa69df32cb0d7d5ec2,True,-10997562.917653965,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,0,243.5350592881441
07169ce3440f3618f7507bf479877e8b,True,-3640007.709350736,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,284.65408373530954
bc60b06149fa0ad17df94ae8f001c0d7,True,-3018116.6762895267,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,193.42981639225036
be01b29912c5c248c0e96123300462ee,True,-3151938.4659673893,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,239.44369087321684
f9750a7fc53695fc4046f8ed903d172e,True,-2562614.9336559027,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,262.16119304532185
cab3bfdd2b91e0f975916c18b88b674f,True,-2044505.4518779644,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,247.95140415336937
aa8d8bf606f37ae07d78eda8d206a3cb,True,-4583486.908146008,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,160.51917990110815
6a625c0a374c82218465a600fd5b7306,True,-3290906.0197562347,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,239.19392710365355
6710277f1563a73ce7b7d0d2f9cf1f48,True,-2499821.488033931,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,308.27226089313626
943ba3575f7a2aace9401d6fe9b6a869,True,-3155109.654218191,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,302.3394222515635
6ffd10907d5d404aea985f060ee24875,True,-4274304.598472942,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,222.09523020032793
fffe9ba32934463b90b2adc033d18319,True,-2702288.261618262,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,301.42645205231383
413c80d6a4e020ed58ec6f90c1ed4922,True,-2974966.705770554,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,257.53527293074876
1f019aada75fc24f754ac027a67dd828,True,-5617977.794571412,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,241.48215495515615
b76b8b6e6a685af05b75e453a92e63ee,True,-2769183.334186264,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,333.8368573714979
41595bf963a4850870ff637745fe4460,True,-4392361.286344674,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,258.89701451268047
a55181f65fdd7d63035983199ab47809,True,-3345045.902367378,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,332.34000758454204
9b833ecb805f1891a0c52a5b6663a90f,True,-3576997.1316916603,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,227.88726592808962
f295701c94703e2da1a6923086a3e750,True,-2250269.067502537,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,260.2345306095667
c2ad77a374e6b7f5a8c1c073785a3d1a,True,-2815717.530476755,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,173.8255002759397
85095900eaae16d077f584cc77a75332,True,-3408234.185333704,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,254.7304255370982
5c2b37b2a3b928b17de982691ba7f9de,True,-2047515.827450838,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,414.91119298990816
c39458692e14c9feaa931d9d198cc06b,True,-3196319.4638721896,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,375.8596312655136
5e4ee79a44bbc09e0f3fb0182681b66d,True,-4810555.353657005,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,317.78179652802646
95fdb8d6fcb94c76c4f8ed7dbe3d14af,True,-5236213.117151565,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,241.52316525951028
2cf4890e6597c869218a3e0d724915a9,True,-3429300.846764568,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,228.59864502260461
af53e05600a15baf1765ab689e4aae76,True,-3216351.872726341,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,260.8583414182067
25f8e6068df156b409f48fabe3f354c4,True,-2660105.8942154483,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,319.76203753380105
dd5ed6e7266ff2ff2cf4f299b0f1d882,True,-3769533.9484057776,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,309.5211348757148
2800d008f15e3ceb9cdc3bc1bba37a63,True,-9098312.16411041,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,411.55526637658477
3d9d5cc29413e80d35234270d83e8494,True,-9724438.754684051,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,175.80412922427058
4727de1b9132c10684961cccb1d2388a,True,-2077048.659211435,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,262.17399760731496
a41009fa6793b62d54d7705869f5370c,True,-2700373.462028459,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,158.45751165319234
7f5649f1b4f340f49431a967e32af28c,True,-3963925.277070779,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,330.13668838655576
f58023a942defd988d44ad7f75b3d3ed,True,-3239947.0591203053,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,306.846643533092
8f9ce354c8dfb2e667e3a319ddbfd90f,True,-3251468.557071873,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,438.5908225895837
90473adc0488bbeea4be745cd2d94940,True,-2433952.968460739,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,267.4882029243745
d60d08e28c4a72a796c5284611906c2b,True,-3852449.4676261577,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,261.832349231001
2d2d88b8b106f5bdb1c2510c7bee9b9f,False,,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,
962299fad4fa3d74726e2d31805281d7,True,-3161785.7049025283,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,230.44597274018452
87767ab8927b2ec40fb76b5c45209d9e,True,-16660344.383101838,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,27,301.9850323256105
b3329007b3bf4499069b800ac2f1d395,True,-3234414.691202585,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,293.39106351090595
186781ddae327983020629e0eb9f92c3,True,-3688219.970660525,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,311.2956574917771
166ec3336a6b11c372538e7aa20d0b11,True,-4495619.764934991,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,242.06338803935796
3df1d63cf358127175a44ebc621e31bb,True,-3542490.078699258,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,239.69300830736756
165822cf49158960d78bccb2b91b9378,True,-3771343.1227846025,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,253.8392259804532
afdc6e594e7aae5252b2de40edbacbdb,True,-3512780.905906599,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,313.23154330812395
bf09246e74c6b26e5579c50639aa1946,True,-3985534.1525143743,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,410.10843235393986
0192d6e1bd5cb3f9d211c3b5595d1a81,True,-3381578.311925117,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,208.02018981939182
46aad8e9f90a163752caa91ed3f300f6,True,-3432198.6971220607,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,331.4117359742522
5ea47db8005f1a0cc8df94fbcf246e1f,True,-3037780.818665753,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,225.060889438726
3b5ed4d0edc4b0871f3a4600f1fcb512,True,-3918903.055807235,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,320.7034786497243
d8a75fbf7dc80974602693a52e0dac38,True,-4653703.1247900175,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,25,276.5054258927703
aa5a2f42d12ab352e1cd5b9a06631d35,True,-9670807.429177163,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,172.79281254671514
f15b4a4ca2e10304a67f313e42729a3c,True,-3497482.907035262,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,389.6806020573713
bdc5b175c631bca036d0c112036543d1,True,-3698957.6802618033,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,244.00909322407097
afeaffe0959d53a00c6c7316db7871e9,True,-2613289.302533517,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,437.1857366366312
5b2c6cc09bb69932c3ab2e41e2feeae5,True,-3226584.574872461,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,210.62043203460053
b04fe0beebd22e4271efa6122307f467,True,-3200778.45632978,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,307.02609642688185
943b1fa2bac59893a8fba305604df5f5,True,-4889640.0245113615,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,295.10743131209165
1b70ab9c082cbef64f38dd8411a0fd79,True,-2139395.7692532577,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,396.60314637375996
6bd48c883673fbf2bd3edf788e250dd1,True,-4170145.454086787,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,200.84561855345964
bc4979e4448ee53bccb9472e2ded7864,True,-3547912.3047854304,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,253.86201531626284
6ee244d50b674fef406bfdec504f9213,True,-2420849.501256055,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,323.2411184543744
bd16e3f63ec2cbe9ac89b68f62d2d7ed,True,-4321664.066163679,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,174.72087437752634
b41916fac5c316e8b13c4626085abe74,True,-4100458.806393442,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,198.69596456596628
627eec924db53bf3d0e9c8ae6d8a9481,True,-3561107.12767946,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,216.5986419324763
1be76a5325bcd66bf5cb0a3a71141bb6,True,-6530707.205991894,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,213.55883859004825
d5bf003b54cb54b218ffbd0d82ab668e,True,-3757813.479099687,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,210.74621971696615
bf4883dd12593a947fe90d1cb3525e24,True,-3917872.2921518153,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,325.4626953750849
